value,ts
1010.2522,1544007158603
1009.40533,1544007158635
1009.5647,1544007158670
1010.21375,1544007158704
1010.4105,1544007158741
1010.4158,1544007158773
1010.4203,1544007158807
1010.4155,1544007158842
1010.4114,1544007158883
1010.4745,1544007158911
1010.5387,1544007158946
1010.65393,1544007158979
1010.68304,1544007159027
1010.6738,1544007159049
1010.5927,1544007159084
1010.5918,1544007159117
1010.5903,1544007159155
1010.582,1544007159186
1010.4087,1544007159230
1010.48083,1544007159256
1010.59973,1544007159289
1010.6263,1544007159325
1010.6611,1544007159360
1010.6131,1544007159394
1010.5017,1544007159431
1010.45074,1544007159463
1010.1797,1544007159497
1010.30115,1544007159531
1010.26984,1544007159600
1010.3266,1544007159600
1010.5262,1544007159637
1010.59094,1544007159670
1010.582,1544007159703
1010.33887,1544007159738
1010.42523,1544007159776
1010.58075,1544007159807
1010.626,1544007159841
1010.1835,1544007159877
1010.2227,1544007159910
1010.69434,1544007159944
1010.91705,1544007159984
1010.9494,1544007160015
1010.87067,1544007160049
1010.9825,1544007160083
1011.07245,1544007160116
1010.52924,1544007160151
1010.69574,1544007160185
1010.90186,1544007160220
1011.0092,1544007160254
1011.03644,1544007160290
1011.11816,1544007160323
1011.06934,1544007160359
1010.89294,1544007160392
1010.86743,1544007160426
1010.9278,1544007160463
1010.81885,1544007160496
1010.7347,1544007160530
1010.41846,1544007160565
1010.244,1544007160600
1010.1826,1544007160649
1009.9368,1544007160668
1010.1138,1544007160705
1010.5561,1544007160737
1010.9079,1544007160771
1011.4807,1544007160819
1012.4734,1544007160840
1013.6836,1544007160874
1014.57776,1544007160911
1015.31287,1544007160943
1015.5785,1544007160978
1009.8077,1544007154568
1009.8872,1544007154606
1010.0135,1544007154638
1009.7595,1544007154673
1009.8266,1544007154709
1009.89496,1544007154743
1009.8507,1544007154777
1009.79974,1544007154813
1009.5969,1544007154845
1009.6957,1544007154879
1009.7634,1544007154917
1009.75525,1544007154949
1009.67456,1544007154982
1009.8192,1544007155022
1009.9603,1544007155052
1010.03253,1544007155095
1010.1112,1544007155121
1010.26886,1544007155156
1010.39514,1544007155189
1010.4435,1544007155222
1010.5061,1544007155261
1010.5115,1544007155293
1010.59357,1544007155327
1010.4477,1544007155430
1010.62756,1544007155430
1010.8191,1544007155435
1010.84094,1544007155468
1010.8136,1544007155501
1010.63367,1544007155535
1010.6683,1544007155571
1010.7969,1544007155603
1010.64514,1544007155647
1010.801,1544007155673
1010.8863,1544007155706
1010.8936,1544007155742
1010.93555,1544007155781
1010.757,1544007155810
1010.6247,1544007155844
1010.8155,1544007155879
1010.8559,1544007155975
1010.55194,1544007155975
1010.68665,1544007155982
1010.80505,1544007156017
1010.76904,1544007156052
1010.7345,1544007156086
1010.7437,1544007156121
1010.73486,1544007156167
1010.7985,1544007156191
1010.1984,1544007156227
1010.6067,1544007156257
1010.98456,1544007156296
1011.0375,1544007156327
1011.12646,1544007156365
1011.1684,1544007156404
1011.1905,1544007156431
1011.1358,1544007156513
1011.01874,1544007156513
1010.97565,1544007156532
1010.9295,1544007156573
1010.89197,1544007156602
1010.7123,1544007156636
1010.33746,1544007156671
1010.158,1544007156707
1010.3843,1544007156741
1010.44214,1544007156777
1010.021,1544007156810
1010.17676,1544007156843
1010.1973,1544007156878
1010.29785,1544007156914
1010.3676,1544007156947
1010.15186,1544007156981
1010.26434,1544007157016
1010.09686,1544007157051
1010.23987,1544007157085
1010.3589,1544007157121
1010.3589,1544007157154
1009.8534,1544007157186
1010.09717,1544007157223
1010.29816,1544007157303
1010.27026,1544007157303
1010.2377,1544007157330
1010.1937,1544007157364
1010.19324,1544007157395
1010.2189,1544007157430
1010.21045,1544007157466
1010.18365,1544007157500
1010.1343,1544007157536
1010.09247,1544007157569
1009.5692,1544007157601
1009.8485,1544007157636
1010.04846,1544007157673
1010.11957,1544007157705
1009.7698,1544007157743
1009.9369,1544007157775
1009.8374,1544007157808
1009.8101,1544007157841
1009.87756,1544007157880
1010.0957,1544007157912
1010.18335,1544007157946
1010.1752,1544007157980
1010.16614,1544007158015
1010.1711,1544007158050
1010.15063,1544007158090
1010.1529,1544007158118
1009.9907,1544007158153
1010.1286,1544007158187
1010.0925,1544007158278
1010.08496,1544007158278
1010.22656,1544007158291
1010.0548,1544007158325
1010.0422,1544007158360
1010.1997,1544007158395
1010.2539,1544007158428
1010.2539,1544007158463
1010.187,1544007158498
1010.20825,1544007158532
1010.2096,1544007158569
1010.2522,1544007158603
1009.40533,1544007158635
1009.5647,1544007158670
1010.21375,1544007158704
1010.4105,1544007158741
1010.4158,1544007158773
1010.4203,1544007158807
1010.4155,1544007158842
1010.4114,1544007158883
1010.4745,1544007158911
1010.5387,1544007158946
1010.65393,1544007158979
1010.68304,1544007159027
1010.6738,1544007159049
1010.5927,1544007159084
1010.5918,1544007159117
1010.5903,1544007159155
1010.582,1544007159186
1010.4087,1544007159230
1010.48083,1544007159256
1010.59973,1544007159289
1010.6263,1544007159325
1010.6611,1544007159360
1010.6131,1544007159394
1010.5017,1544007159431
1010.45074,1544007159463
1010.1797,1544007159497
1010.30115,1544007159531
1010.26984,1544007159600
1010.3266,1544007159600
1010.5262,1544007159637
1010.59094,1544007159670
1010.582,1544007159703
1010.33887,1544007159738
1010.42523,1544007159776
1010.58075,1544007159807
1010.626,1544007159841
1010.1835,1544007159877
1010.2227,1544007159910
1010.69434,1544007159944
1010.91705,1544007159984
1010.9494,1544007160015
1010.87067,1544007160049
1010.9825,1544007160083
1011.07245,1544007160116
1010.52924,1544007160151
1010.69574,1544007160185
1010.90186,1544007160220
1011.0092,1544007160254
1011.03644,1544007160290
1011.11816,1544007160323
1011.06934,1544007160359
1010.89294,1544007160392
1010.86743,1544007160426
1010.9278,1544007160463
1010.81885,1544007160496
1010.7347,1544007160530
1010.41846,1544007160565
1010.244,1544007160600
1010.1826,1544007160649
1009.9368,1544007160668
1010.1138,1544007160705
1010.5561,1544007160737
1010.9079,1544007160771
1011.4807,1544007160819
1012.4734,1544007160840
1013.6836,1544007160874
1014.57776,1544007160911
1015.31287,1544007160943
1015.5785,1544007160978
1016.05426,1544007161013
1015.60016,1544007161050
1014.67303,1544007161087
1014.03735,1544007161118
1013.46234,1544007161150
1013.11884,1544007161185
1012.70544,1544007161219
1012.6133,1544007161256
1013.00183,1544007161288
1013.3456,1544007161325
1013.02686,1544007161358
1011.9012,1544007161391
1010.725,1544007161426
1009.84094,1544007161473
1009.244,1544007161500
1009.26294,1544007161532
1009.4399,1544007161564
1009.51575,1544007161598
1009.6494,1544007161636
1009.807,1544007161773
1009.9399,1544007161773
1010.05975,1544007161773
1010.06287,1544007161775
1010.2813,1544007161805
1010.5286,1544007161839
1011.02246,1544007161877
1011.5068,1544007161908
1012.20807,1544007161943
1012.8143,1544007161977
1013.28503,1544007162013
1013.72705,1544007162046
1014.51636,1544007162087
1015.3226,1544007162116
1015.7554,1544007162150
1016.0971,1544007162184
1016.38324,1544007162219
1016.461,1544007162253
1016.3616,1544007162287
1016.20825,1544007162321
1015.92456,1544007162357
1015.5936,1544007162392
1015.1218,1544007162426
1014.1994,1544007162460
1013.4527,1544007162494
1012.5132,1544007162528
1011.76465,1544007162670
1011.2289,1544007162670
1010.56396,1544007162670
1009.62976,1544007162670
1009.07806,1544007162701
1008.5852,1544007162740
1008.6739,1544007162781
1008.5154,1544007162806
1008.2436,1544007162838
1008.14453,1544007162876
1008.09204,1544007162908
1008.02203,1544007162943
1008.0504,1544007162976
1007.9632,1544007163013
1008.0376,1544007163048
1008.2513,1544007163081
1008.2091,1544007163114
1008.43823,1544007163151
1008.4398,1544007163183
1008.6058,1544007163221
1008.796,1544007163259
1008.7694,1544007163286
1008.5954,1544007163322
1008.7222,1544007163358
1008.84143,1544007163390
1008.59436,1544007163428
1008.8811,1544007163539
1008.9679,1544007163539
1008.9023,1544007163539
1009.10486,1544007163567
1009.1595,1544007163596
1009.55426,1544007163718
1010.13226,1544007163718
1010.68567,1544007163718
1010.7514,1544007163735
1010.47314,1544007163775
1009.7427,1544007163803
1009.14624,1544007163841
1009.0283,1544007163874
1008.8434,1544007163907
1009.2501,1544007163941
1009.7568,1544007163982
1010.0109,1544007164028
1009.7512,1544007164044
1007.1866,1544007164079
1007.9463,1544007164113
1008.6619,1544007164148
1008.99036,1544007164187
1009.53577,1544007164218
1009.84686,1544007164256
1010.1274,1544007164286
1010.28156,1544007164320
1010.23425,1544007164354
1010.2014,1544007164395
1010.3655,1544007164425
1010.71216,1544007164458
1010.6664,1544007164494
1010.7856,1544007164527
1010.69434,1544007164563
1010.7076,1544007164596
1010.5148,1544007164632
1010.5336,1544007164664
1010.64404,1544007164699
1011.49744,1544007164842
1012.3231,1544007164842
1012.9214,1544007164842
1013.1826,1544007164842
1013.01294,1544007164873
1012.3956,1544007164906
1011.8132,1544007164941
1011.4958,1544007164975
1010.7724,1544007165011
1009.9401,1544007165045
1009.19556,1544007165078
1008.82074,1544007165114
1008.6473,1544007165147
1008.7359,1544007165181
1009.0138,1544007165216
1009.315,1544007165251
1009.1013,1544007165288
1008.7545,1544007165321
1008.75,1544007165366
1009.0586,1544007165388
1009.2139,1544007165423
1009.1943,1544007165459
1009.23193,1544007165492
1009.15015,1544007165529
1009.05176,1544007165560
1008.83527,1544007165595
1008.70874,1544007165629
1008.8623,1544007165669
1008.9593,1544007165786
1008.99255,1544007165786
1008.98145,1544007165787
1008.9679,1544007165803
1009.06744,1544007165836
1009.1297,1544007165877
1008.9966,1544007165905
1009.16406,1544007165943
1009.1303,1544007165974
1009.30383,1544007166008
1009.4452,1544007166043
1009.4099,1544007166081
1009.4499,1544007166111
1009.53375,1544007166146
1009.5945,1544007166180
1009.5748,1544007166215
1009.6125,1544007166251
1009.62036,1544007166293
1009.65436,1544007166318
1009.69415,1544007166354
1009.70276,1544007166387
1009.7208,1544007166422
1009.78326,1544007166457
1009.8439,1544007166490
1009.89624,1544007166526
1009.7235,1544007166560
1009.66345,1544007166706
1009.8812,1544007166706
1009.96027,1544007166706
1009.8169,1544007166707
1009.9261,1544007166732
1009.81555,1544007166766
1009.9538,1544007166801
1010.021,1544007166835
1009.7973,1544007166870
1009.70276,1544007166904
1009.90784,1544007166939
1010.05835,1544007166973
1009.7352,1544007167012
1009.85693,1544007167042
1009.9398,1544007167076
1009.94977,1544007167122
1009.9603,1544007167146
1009.9071,1544007167180
1009.94904,1544007167214
1009.9959,1544007167254
1010.0046,1544007167283
1010.0226,1544007167318
1010.0308,1544007167355
1009.9591,1544007167386
1009.92584,1544007167473
1009.9611,1544007167473
1009.8793,1544007167491
1009.96936,1544007167524
1010.10077,1544007167560
1010.0648,1544007167593
1010.1608,1544007167629
1010.3489,1544007167663
1010.45605,1544007167697
1010.51306,1544007167734
1010.5825,1544007167770
1010.7599,1544007167800
1010.8313,1544007167838
1010.72864,1544007167869
1010.5236,1544007167905
1009.95984,1544007167938
1010.11707,1544007167975
1010.21924,1544007168007
1010.11804,1544007168044
1010.0833,1544007168079
1010.04724,1544007168110
1010.0128,1544007168145
1010.0218,1544007168183
1010.06604,1544007168215
1010.0833,1544007168248
1010.0653,1544007168283
1010.05707,1544007168318
1010.0034,1544007168351
1009.90186,1544007168391
1010.0093,1544007168420
1010.0653,1544007168534
1009.83215,1544007168534
1009.81934,1544007168534
1009.754,1544007168559
1009.8764,1544007168600
1009.97833,1544007168628
1009.91504,1544007168661
1009.56995,1544007168696
1009.7615,1544007168731
1009.9398,1544007168765
1009.934,1544007168799
1009.9801,1544007168836
1010.0226,1544007168868
1010.0486,1544007168903
1010.0392,1544007168949
1010.0485,1544007168973
1010.0928,1544007169006
1010.12756,1544007169041
1010.1538,1544007169075
1010.0139,1544007169113
1009.96014,1544007169150
1010.1498,1544007169181
1010.22766,1544007169214
1010.2452,1544007169248
1010.1379,1544007169281
1009.9789,1544007169317
1010.16516,1544007169350
1010.28015,1544007169385
1010.31616,1544007169419
1010.4136,1544007169457
1010.5408,1544007169559
1010.6764,1544007169559
1010.85834,1544007169559
1011.0855,1544007169592
1011.0532,1544007169628
1010.9488,1544007169663
1010.61816,1544007169695
1010.54535,1544007169731
1010.582,1544007169764
1010.64496,1544007169808
1010.7099,1544007169833
1010.7595,1544007169872
1010.9768,1544007169903
1011.0806,1544007169938
1010.97595,1544007169970
1010.8239,1544007170005
1010.851,1544007170046
1010.9012,1544007170077
1011.0606,1544007170108
1010.5836,1544007170147
1010.7926,1544007170178
1011.0806,1544007170212
1011.0626,1544007170246
1010.5413,1544007170283
1010.7493,1544007170316
1011.01166,1544007170349
1010.9932,1544007170385
1010.9934,1544007170421
1011.0019,1544007170487
1011.05225,1544007170492
1011.0139,1544007170524
1010.84296,1544007170556
1010.8958,1544007170592
1010.9494,1544007170625
1010.8683,1544007170660
1010.91254,1544007170694
1010.72046,1544007170739
1010.7951,1544007170763
1010.8838,1544007170797
1010.9018,1544007170832
1010.892,1544007170866
1010.7305,1544007170901
1010.8115,1544007170938
1010.83026,1544007170970
1010.5807,1544007171004
1010.68445,1544007171039
1010.6073,1544007171073
1010.187,1544007171108
1010.57983,1544007171143
1010.72534,1544007171177
1010.7441,1544007171211
1010.7967,1544007171252
1010.80505,1544007171280
1010.88617,1544007171314
1010.92316,1544007171349
1011.01337,1544007171462
1011.03674,1544007171462
1011.31366,1544007171462
1011.5741,1544007171490
1011.785,1544007171528
1011.7847,1544007171561
1011.88116,1544007171593
1011.8195,1544007171627
1011.61816,1544007171659
1011.34503,1544007171693
1010.9081,1544007171732
1010.7348,1544007171768
1010.76215,1544007171798
1010.6549,1544007171834
1010.22064,1544007171866
1010.33777,1544007171906
1010.495,1544007171936
1010.50323,1544007171974
1010.3693,1544007172003
1010.583,1544007172042
1010.75256,1544007172111
1010.75256,1544007172112
1010.75256,1544007172141
1010.7349,1544007172179
1010.7798,1544007172213
1010.8584,1544007172245
1010.2207,1544007172279
1010.62524,1544007172314
1010.7145,1544007172348
1010.6082,1544007172386
1010.72266,1544007172419
1010.7608,1544007172451
1010.6993,1544007172486
1010.5217,1544007172520
1010.67633,1544007172555
1010.7106,1544007172597
1010.6127,1544007172626
1010.64496,1544007172658
1010.7279,1544007172693
1010.7165,1544007172727
1010.71814,1544007172901
1010.5093,1544007172901
1010.7914,1544007172901
1011.0379,1544007172901
1011.006,1544007172903
1010.7213,1544007172934
1010.49176,1544007172969
1010.65857,1544007173003
1010.7345,1544007173038
1010.50964,1544007173079
1010.60986,1544007173106
1010.7001,1544007173142
1010.7899,1544007173175
1010.7589,1544007173209
1010.8769,1544007173249
1010.762,1544007173279
1010.8811,1544007173313
1011.02966,1544007173347
1010.8291,1544007173382
1010.6632,1544007173416
1010.6165,1544007173451
1010.47345,1544007173485
1010.0945,1544007173521
1009.94324,1544007173554
1010.04175,1544007173588
1010.27264,1544007173623
1010.4401,1544007173659
1010.531,1544007173759
1010.27936,1544007173759
1010.43066,1544007173761
1010.52893,1544007173796
1010.333,1544007173829
1010.1996,1544007173866
1010.148,1544007173898
1010.24506,1544007173936
1010.3064,1544007173967
1010.2883,1544007174002
1010.1269,1544007174036
1010.1929,1544007174073
1010.1725,1544007174108
1010.1522,1544007174143
1010.1449,1544007174174
1010.1804,1544007174209
1010.2014,1544007174243
1010.2895,1544007174281
1010.33264,1544007174312
1010.22644,1544007174350
1010.0425,1544007174382
1010.14984,1544007174415
1010.1116,1544007174450
1010.10956,1544007174486
1010.64374,1544007174519
1010.9575,1544007174556
1010.76245,1544007174656
1010.69763,1544007174656
1010.8346,1544007174657
1010.83215,1544007174697
1010.7874,1544007174726
1010.7969,1544007174759
1010.80505,1544007174794
1010.99445,1544007174829
1010.9109,1544007174863
1011.02814,1544007174901
1010.9131,1544007174932
1010.95844,1544007174966
1011.01154,1544007175004
1010.9674,1544007175048
1010.9494,1544007175070
1011.1881,1544007175110
1011.5099,1544007175139
1011.6865,1544007175174
1011.5705,1544007175209
1011.3654,1544007175242
1010.6359,1544007175278
1010.792,1544007175311
1011.1099,1544007175346
1011.2404,1544007175382
1011.0355,1544007175415
1010.7073,1544007175449
1010.48206,1544007175483
1010.4424,1544007175518
1010.42377,1544007175555
1010.4745,1544007175586
1010.57477,1544007175621
1010.6828,1544007175659
1010.83026,1544007175690
1010.77527,1544007175725
1010.8667,1544007175762
1010.9494,1544007175793
1010.9052,1544007175828
1010.8302,1544007175925
1010.57983,1544007175925
1010.4319,1544007175931
1010.56433,1544007175966
1010.5084,1544007176000
1010.371,1544007176035
1010.1437,1544007176069
1010.2835,1544007176103
1010.5387,1544007176138
1010.74176,1544007176174
1010.8588,1544007176208
1010.97626,1544007176243
1011.01135,1544007176277
1010.9531,1544007176313
1010.84546,1544007176345
1010.75073,1544007176382
1010.66376,1544007176416
1010.5358,1544007176455
1010.41675,1544007176482
1010.277,1544007176517
1010.1105,1544007176552
1009.485,1544007176588
1009.3555,1544007176622
1009.41907,1544007176658
1009.5417,1544007176689
1009.45703,1544007176723
1009.36975,1544007176758
1009.344,1544007176875
1009.3883,1544007176875
1009.48346,1544007176875
1009.5485,1544007176896
1009.6307,1544007176930
1009.5304,1544007176969
1009.60724,1544007177079
1009.65894,1544007177079
1009.63715,1544007177082
1009.63715,1544007177103
1009.63715,1544007177146
1009.68225,1544007177172
1009.7366,1544007177213
1009.9034,1544007177243
1009.9333,1544007177275
1009.8407,1544007177310
1009.8618,1544007177344
1009.8865,1544007177386
1009.9317,1544007177412
1010.04224,1544007177447
1010.13696,1544007177483
1009.8231,1544007177517
1010.014,1544007177555
1010.2475,1544007177586
1009.91223,1544007177626
1010.05176,1544007177655
1010.3342,1544007177688
1010.2404,1544007177725
1010.50696,1544007177757
1010.6738,1544007177792
1010.50256,1544007177827
1010.3615,1544007177862
1010.3956,1544007177895
1010.4421,1544007177930
1010.46857,1544007177964
1011.02716,1544007177998
1011.1776,1544007178033
1010.7723,1544007178068
1010.8787,1544007178105
1011.20886,1544007178136
1011.43896,1544007178170
1011.70844,1544007178284
1011.83856,1544007178284
1011.6819,1544007178284
1011.70764,1544007178308
1011.4287,1544007178345
1011.4359,1544007178378
1011.47284,1544007178412
1011.07794,1544007178446
1010.91907,1544007178484
1010.9141,1544007178520
1011.1114,1544007178552
1011.64166,1544007178584
1012.02637,1544007178618
1011.51715,1544007178653
1011.0637,1544007178691
1009.98834,1544007178733
1009.8546,1544007178758
1009.8885,1544007178795
1009.5425,1544007178825
1009.2699,1544007178860
1009.2563,1544007178898
1009.0875,1544007178932
1008.97565,1544007178968
1008.71594,1544007178997
1009.2101,1544007179033
1009.6404,1544007179067
1009.9008,1544007179104
1010.4048,1544007179136
1010.644,1544007179206
1010.5887,1544007179206
1010.7449,1544007179239
1010.8133,1544007179277
1010.8218,1544007179313
1010.7613,1544007179342
1010.9343,1544007179376
1010.92896,1544007179411
1011.00085,1544007179445
1010.9192,1544007179480
1010.8215,1544007179515
1010.8412,1544007179551
1010.7742,1544007179586
1010.7955,1544007179618
1010.8313,1544007179652
1010.81323,1544007179687
1010.7149,1544007179721
1010.6919,1544007179756
1010.8264,1544007179790
1011.13544,1544007179825
1011.2692,1544007179859
1011.1962,1544007179915
1011.1684,1544007179928
1011.1094,1544007179963
1011.117,1544007180000
1011.11566,1544007180032
1011.48773,1544007180066
1011.70703,1544007180105
1011.6876,1544007180134
1010.8878,1544007180169
1010.41223,1544007180488
1010.1666,1544007180488
1010.18713,1544007180488
1009.9463,1544007180488
1009.907,1544007180488
1009.9699,1544007180488
1010.4457,1544007180488
1011.4757,1544007180489
1012.136,1544007180489
1012.3298,1544007180514
1012.3667,1544007180548
1012.008,1544007180584
1011.0639,1544007180617
1011.0345,1544007180834
1011.83295,1544007180835
1012.92126,1544007180835
1013.5437,1544007180835
1013.38135,1544007180835
1013.19226,1544007180835
1013.7542,1544007180861
1014.1068,1544007180896
1014.2677,1544007180927
1014.03235,1544007180962
1013.9731,1544007181003
1013.82056,1544007181030
1013.4701,1544007181068
1013.2557,1544007181099
1012.94934,1544007181134
1012.6365,1544007181204
1012.1743,1544007181208
1011.2883,1544007181239
1010.93134,1544007181281
1010.66754,1544007181306
1009.8842,1544007181341
1009.79236,1544007181375
1009.9459,1544007181414
1010.04834,1544007181446
1010.02924,1544007181479
1009.7854,1544007181513
1009.47894,1544007181556
1009.24036,1544007181582
1009.03345,1544007181616
1008.95056,1544007181655
1008.96814,1544007181693
1008.99835,1544007181721
1008.9631,1544007181754
1009.00476,1544007181788
1009.16895,1544007181823
1009.4377,1544007181857
1009.9285,1544007181892
1010.2064,1544007181927
1009.84814,1544007181960
1009.89905,1544007181995
1010.09467,1544007182030
1010.64923,1544007182069
1010.6228,1544007182107
1010.14844,1544007182133
1010.3374,1544007182167
1009.7079,1544007182205
1009.1266,1544007182237
1008.97003,1544007182274
1008.70435,1544007182351
1008.7123,1544007182351
1008.7358,1544007182374
1008.8898,1544007182411
1008.88696,1544007182443
1008.7157,1544007182480
1008.7876,1544007182512
1008.96796,1544007182549
1009.2859,1544007182587
1009.2864,1544007182615
1009.0488,1544007182650
1008.94116,1544007182687
1008.7853,1544007182719
1008.7653,1544007182846
1008.8138,1544007182846
1008.9228,1544007182846
1009.15204,1544007182873
1009.4358,1544007182894
1009.60376,1544007182925
1009.5713,1544007182964
1009.4978,1544007182995
