x,y,z,ts
16.408243,-0.0788908,4.60751,1544007149205
16.408243,-0.0788908,4.60751,1544007149266
16.408243,-0.0788908,4.60751,1544007149273
16.408243,-0.0788908,4.60751,1544007149307
15.56107,3.188621,2.013609,1544007149356
15.434373,3.1046062,2.52926,1544007149380
16.248888,3.851046,2.025604,1544007149427
17.142525,3.4286203,1.3044143,1544007149453
17.497004,1.9150581,1.4703135,1544007149486
18.076422,1.150526,1.6348029,1544007149520
19.371935,0.5287123,2.2849197,1544007149554
19.274458,-0.15177536,3.0392776,1544007149591
18.596912,1.3685837,3.6164222,1544007149626
17.880781,1.1360941,4.044301,1544007149664
17.401327,-0.9811392,2.9268475,1544007149704
17.204947,-0.67170334,2.0198777,1544007149737
16.724365,-0.78748894,1.2340178,1544007149774
18.82637,-6.139761,2.1997685,1544007149809
20.643404,-12.63165,3.5126827,1544007149841
19.751497,-13.218804,4.3526936,1544007149877
19.967072,-12.338275,4.0566235,1544007149913
20.506859,-13.890005,2.8740613,1544007149949
20.407356,-9.488729,2.1975904,1544007149996
19.591074,-4.170454,1.1843395,1544007150022
19.521084,-1.697196,0.060163915,1544007150076
18.419607,3.6950884,-1.1985515,1544007150097
16.56367,7.8109975,-2.4390583,1544007150127
16.034086,12.248289,-3.983052,1544007150160
14.859323,17.298424,-4.158167,1544007150201
14.859323,17.298424,-4.158167,1544007150267
14.859323,17.298424,-4.158167,1544007150278
14.859323,17.298424,-4.158167,1544007150307
21.156322,6.1023927,2.3253956,1544007150337
28.043274,1.1908436,4.487559,1544007150372
37.507885,-3.0683212,4.9912357,1544007150410
37.929623,-0.41001892,2.7285192,1544007150444
28.300713,-6.025301,3.674223,1544007150484
14.35805,-6.5336103,2.6821616,1544007150519
13.817249,-2.8251648,2.917106,1544007150550
10.416055,-4.194145,3.2078104,1544007150613
11.326767,-2.5206084,3.923519,1544007150619
11.445141,-4.289734,5.3516035,1544007150666
12.642339,-7.513942,8.551052,1544007150695
14.103482,-8.96316,9.205868,1544007150732
20.770548,-9.899995,7.8995724,1544007150774
26.006023,-7.7234926,6.584965,1544007150871
28.65233,-0.569726,6.119384,1544007150872
27.20992,2.8864126,5.623297,1544007150904
23.796717,-0.014017105,5.899971,1544007150912
22.099943,-1.3909473,5.4989796,1544007150948
23.482243,-2.5810938,3.4465249,1544007150985
24.01175,-3.098216,3.0833654,1544007151022
22.549639,-1.4689083,1.8526217,1544007151052
21.145,1.9125385,-0.2502489,1544007151098
20.624207,2.4623442,-0.08793533,1544007151129
18.182138,-0.35098076,1.0565853,1544007151159
18.123808,-1.7546453,0.25433666,1544007151197
16.652378,-1.3730497,0.32804537,1544007151232
16.652378,-1.3730497,0.32804537,1544007151266
16.652378,-1.3730497,0.32804537,1544007151301
15.100784,-1.6576242,-0.7075379,1544007151347
13.031163,4.058145,4.026759,1544007151375
13.728632,3.2090425,4.844611,1544007151405
14.837847,2.04251,5.3793716,1544007151440
15.14004,3.535706,4.9440393,1544007151479
12.246677,4.9798393,6.288962,1544007151519
10.817166,5.7828045,8.510588,1544007151552
14.7869835,4.4811964,7.8674507,1544007151583
16.248842,3.6967564,8.216023,1544007151617
11.897477,2.6587706,9.244098,1544007151699
11.311761,1.6776876,10.992145,1544007151699
10.988949,-0.03211975,10.120553,1544007151721
11.548801,-1.5283651,10.222559,1544007151758
13.7629,-1.4984016,8.646339,1544007151795
15.348636,1.2128782,8.167243,1544007151831
14.015251,1.3754954,8.551718,1544007151867
14.406729,-0.5849905,6.5724297,1544007151900
13.023753,0.09291077,6.4742517,1544007151936
14.160707,1.6083426,6.6194887,1544007151970
16.155481,5.0162163,12.37128,1544007152020
12.786846,8.420762,8.636543,1544007152045
12.245916,6.436343,7.623678,1544007152080
13.331471,1.5214849,11.104155,1544007152114
13.222579,4.504149,11.4705105,1544007152150
12.966027,1.7790041,8.978938,1544007152195
13.269684,1.6646686,8.71715,1544007152232
13.269684,1.6646686,8.71715,1544007152254
13.269684,1.6646686,8.71715,1544007152290
13.269684,1.6646686,8.71715,1544007152323
8.815192,2.039266,13.212402,1544007152365
7.21792,1.0446835,12.455542,1544007152395
6.777231,0.6307564,12.515551,1544007152429
6.3772554,-3.2223015,12.878578,1544007152466
4.505867,-5.7686996,9.0824795,1544007152522
5.0351033,1.0848389,14.326186,1544007152540
6.3978977,-0.40047073,16.31042,1544007152574
6.8085246,-0.7913523,14.58029,1544007152643
6.6183577,-2.4006433,8.00645,1544007152650
7.0507774,-4.417507,7.732809,1544007152680
6.8945136,-2.090705,10.517529,1544007152716
8.63832,1.2482572,12.950848,1544007152753
7.7962914,-2.2688818,11.401124,1544007152793
8.383837,-2.0608292,11.269692,1544007152835
8.640631,-5.365897,11.7947445,1544007152861
5.5255046,-7.716874,9.660487,1544007152895
4.89701,-4.05709,9.304333,1544007152935
5.9932866,-1.3300323,10.574922,1544007152965
6.395652,-1.9292669,11.381303,1544007152999
6.630361,-1.1340771,11.885289,1544007153036
5.083425,-2.9193726,12.4761505,1544007153075
3.7128558,-5.837075,11.947086,1544007153111
3.300981,-4.393983,11.777336,1544007153142
2.692623,-1.3764648,11.363093,1544007153183
2.5949647,-2.3111563,11.251433,1544007153217
2.5949647,-2.3111563,11.251433,1544007153257
2.5949647,-2.3111563,11.251433,1544007153284
2.5949647,-2.3111563,11.251433,1544007153321
2.0089402,-8.214581,14.394549,1544007153391
2.3127174,-7.317543,14.73349,1544007153394
3.6942055,-8.633583,13.40966,1544007153426
5.1239934,-6.835181,12.651772,1544007153462
6.345656,-3.4025812,9.080125,1544007153505
6.894883,-4.695695,7.7919207,1544007153529
4.999677,-1.3674946,4.189269,1544007153568
0.068820685,5.056857,5.8955193,1544007153606
6.2963214,7.114314,12.199182,1544007153639
7.050989,4.6088715,12.02927,1544007153677
19.257881,-1.328351,16.350128,1544007153734
12.161245,-9.389896,6.4669967,1544007153747
12.255484,-1.6039696,7.004278,1544007153792
12.560955,-3.3980227,8.429863,1544007153827
12.729498,-7.0799704,9.271026,1544007153857
13.083502,-9.04826,10.889376,1544007153894
13.633566,-8.419492,16.66895,1544007153929
15.340498,-9.377058,21.382067,1544007153969
14.2421465,-12.244742,20.070803,1544007154004
13.241622,-15.0529585,15.991802,1544007154039
11.633154,-13.206687,14.093384,1544007154087
8.895786,-8.66698,9.794814,1544007154112
3.778912,-4.897723,6.4077024,1544007154144
-1.1175915,-2.0814552,6.409582,1544007154188
-5.2602897,-2.7152138,6.903288,1544007154227
-5.2602897,-2.7152138,6.903288,1544007154252
-5.2602897,-2.7152138,6.903288,1544007154288
-5.2602897,-2.7152138,6.903288,1544007154322
-7.500265,7.8461995,6.02819,1544007154429
-4.838478,3.4629698,7.9931545,1544007154430
-5.5339293,3.7222257,7.811045,1544007154430
-11.881108,7.1860266,5.6924677,1544007154462
-14.927434,3.4164684,4.4060216,1544007154497
-12.964478,0.6463814,3.638269,1544007154533
-12.619536,0.6882243,3.4149423,1544007154569
-9.306387,0.1531477,4.243429,1544007154606
-7.0267496,-0.37174368,5.684519,1544007154640
-6.3518844,-1.245429,5.84328,1544007154683
-7.5075817,-1.5222259,5.872281,1544007154716
-9.53496,-0.97677517,6.2549915,1544007154755
-11.4243,-1.7242427,4.7503996,1544007154787
-11.1018095,-2.0703697,5.531988,1544007154833
-10.74066,-0.690382,7.3865595,1544007154857
-6.9921913,-2.9350076,9.623735,1544007154893
-3.0184114,-5.5642066,13.846213,1544007154927
-3.5865421,-4.6001997,13.091856,1544007154964
-6.4555874,-0.06835842,11.176499,1544007155000
-7.019124,0.6684551,6.030978,1544007155034
-4.7654476,2.5431767,-0.9764118,1544007155079
-4.2536554,2.1631641,1.8957081,1544007155109
-9.902622,5.441166,1.0213528,1544007155156
-12.49152,4.185616,1.0048289,1544007155177
-14.013652,0.96159554,1.9533343,1544007155214
-14.013652,0.96159554,1.9533343,1544007155266
-14.013652,0.96159554,1.9533343,1544007155283
-14.013652,0.96159554,1.9533343,1544007155322
-21.486477,5.0383415,5.723541,1544007155352
-19.142817,2.8042607,5.170099,1544007155388
-16.563175,-1.6960125,2.916891,1544007155423
-16.664814,-5.7535725,5.879066,1544007155459
-11.835432,-9.595843,8.0442095,1544007155493
-8.593773,-14.214872,3.0974874,1544007155531
-9.445794,-13.676329,1.4694773,1544007155564
-9.160343,-11.94106,1.8847494,1544007155599
-8.080577,-9.624636,1.2563828,1544007155717
-8.3915205,-7.2534695,0.868256,1544007155717
-5.1669784,-4.947298,2.162512,1544007155717
-0.47881025,-1.9396515,1.7342701,1544007155747
2.5227704,-1.2476721,1.4846138,1544007155782
4.6538796,1.0041418,2.4426029,1544007155815
5.5360312,2.0561056,3.1492684,1544007155855
6.39418,-5.1356544,7.1960855,1544007155886
8.366996,-13.761551,2.1202374,1544007155925
12.249987,-21.170397,2.3404446,1544007155957
11.428103,-26.13335,3.2706378,1544007155992
10.769953,-19.977995,4.729208,1544007156029
7.9881444,-27.705803,-0.123372555,1544007156065
4.4101615,-21.493416,-3.8486624,1544007156109
2.801877,-13.597185,-2.8189507,1544007156136
2.4761295,-4.0287085,0.527318,1544007156171
3.3266842,-3.9996428,2.6588004,1544007156209
3.797341,-4.1776896,3.3537416,1544007156242
3.797341,-4.1776896,3.3537416,1544007156279
3.797341,-4.1776896,3.3537416,1544007156311
4.793973,-7.227787,2.968831,1544007156348
7.923518,-12.887669,-1.4884372,1544007156381
12.859718,-9.935364,0.36012125,1544007156419
8.65727,-11.889229,0.66537476,1544007156452
7.451547,-11.835796,1.952167,1544007156488
5.364786,-10.889183,1.9535418,1544007156534
2.7294295,-8.16971,0.91787434,1544007156564
4.29827,-17.181202,3.594029,1544007156599
6.8744564,-16.330399,4.085536,1544007156632
6.713842,-8.676424,0.7933297,1544007156665
8.097823,-2.1272888,-2.084208,1544007156700
6.8332906,-9.877785,-2.7357326,1544007156739
12.746592,-6.641014,-2.1462114,1544007156776
6.322474,-8.777052,13.802614,1544007156809
6.585582,-8.752734,5.2705626,1544007156843
6.794152,-11.577868,1.5225847,1544007156877
6.165775,-9.740177,5.454772,1544007156916
9.347958,-8.588449,1.093463,1544007156950
8.80309,-4.341423,2.5996778,1544007156989
7.903451,-4.9475317,3.3514304,1544007157039
7.782251,-9.718455,2.366279,1544007157061
7.45885,-9.464863,1.5559686,1544007157094
6.3546343,-4.530652,2.5782247,1544007157137
6.6438956,-7.9114685,1.5002916,1544007157273
6.6168013,-10.106403,0.28629136,1544007157273
5.9712653,-10.980433,-0.7604885,1544007157274
5.9712653,-10.980433,-0.7604885,1544007157277
5.9712653,-10.980433,-0.7604885,1544007157364
5.9712653,-10.980433,-0.7604885,1544007157365
6.795808,-13.407466,-2.6907306,1544007157375
6.3621373,-9.90656,-0.6275902,1544007157417
7.606998,-4.746992,3.3025122,1544007157446
10.33564,-8.060181,2.2767348,1544007157499
11.356297,-9.4626665,1.4147689,1544007157516
10.531983,-8.6293955,2.816233,1544007157579
10.181893,-10.976734,3.6122055,1544007157608
9.143224,-10.266233,0.248528,1544007157626
9.240838,-9.833916,-0.7638531,1544007157660
7.957164,-9.166619,-0.59358263,1544007157691
7.51695,-9.170538,-1.384367,1544007157727
7.623604,-7.934057,-1.8071384,1544007157760
7.415877,-6.7057295,-0.67741776,1544007157795
7.407389,-7.6275673,-0.5106821,1544007157832
8.758334,-7.1411896,-2.025096,1544007157866
9.200173,-7.7278357,-2.6986027,1544007157909
8.855772,-7.4822206,-1.1946645,1544007157938
9.2864,-7.5419474,-0.88529015,1544007157972
7.6785393,-5.8193703,-2.3106842,1544007158013
8.112441,-7.426593,-2.925867,1544007158043
8.515816,-9.014156,-2.705399,1544007158087
8.042274,-6.4165907,-2.8116045,1544007158116
7.3978434,-7.3219223,-3.6960444,1544007158178
8.17241,-7.9501667,-3.915042,1544007158194
7.681423,-6.937935,-3.6127267,1544007158224
7.681423,-6.937935,-3.6127267,1544007158258
7.681423,-6.937935,-3.6127267,1544007158294
7.681423,-6.937935,-3.6127267,1544007158327
8.4241085,-6.3433275,-2.652884,1544007158365
9.07042,-5.754075,-3.7335296,1544007158399
11.257674,-7.408739,-3.5950727,1544007158433
8.53263,-7.1897335,-0.6654482,1544007158477
8.3594475,-8.898603,-2.1551523,1544007158506
8.389221,-7.91035,-5.066081,1544007158538
7.4278817,-7.3250914,-3.2016697,1544007158577
9.4563,-6.288392,-7.14602,1544007158609
9.443443,-2.4221478,-8.714545,1544007158647
10.657876,-2.794444,-7.8178163,1544007158685
12.83142,-7.740224,-12.633057,1544007158716
14.1827755,-1.8032837,-16.821987,1544007158791
11.172204,-1.9289236,-14.123,1544007158801
10.810783,-4.278368,-14.000416,1544007158825
11.134193,-4.338414,-14.366118,1544007158862
12.956981,-5.195594,-13.553108,1544007158899
13.22385,-9.281323,-9.852515,1544007158933
13.401727,-11.272898,-8.648657,1544007158973
14.352905,-11.945898,-8.118989,1544007159003
13.43052,-10.503405,-7.3232265,1544007159039
11.675017,-9.6457,-4.365699,1544007159077
9.35244,-9.440329,-4.374006,1544007159199
6.8896174,-5.6139297,-3.7316122,1544007159199
3.4700794,-2.0935163,-2.0398476,1544007159204
2.8749928,-2.277439,-2.569607,1544007159221
2.7878075,-2.3599796,-3.4473443,1544007159253
2.7878075,-2.3599796,-3.4473443,1544007159288
2.7878075,-2.3599796,-3.4473443,1544007159323
2.3685217,-2.2132263,-3.7312155,1544007159360
-0.72294915,-10.248653,-3.658785,1544007159409
-1.1536416,-11.579704,-5.684632,1544007159427
-2.259979,-10.47904,-5.6069164,1544007159471
-2.8083806,-10.981952,-5.658741,1544007159506
-3.7100394,-13.213516,-5.7999797,1544007159540
-3.994111,-13.282259,-5.9384384,1544007159593
-3.8276517,-13.230085,-6.6624956,1544007159639
-1.8789588,-14.051319,-6.10195,1544007159647
-1.8296796,-11.648553,-4.560899,1544007159684
-3.0430493,-9.58873,-4.2525406,1544007159720
-2.8571928,-10.405699,-4.7829657,1544007159756
-2.2696168,-10.248228,-5.8678327,1544007159793
-1.9457495,-7.895918,-6.3844833,1544007159829
-2.5996296,-5.346754,-6.4388595,1544007159866
-3.8405502,-3.6209364,-6.301425,1544007159925
-3.9198766,-4.2195683,-6.1623344,1544007159935
-3.8823667,-5.230962,-6.5254664,1544007160115
-3.5791543,-5.300149,-6.4261794,1544007160115
-2.4259171,-8.536656,-5.326948,1544007160116
-2.3864262,-8.248658,-4.7196994,1544007160116
-2.161731,-10.338808,-3.5317557,1544007160116
-2.0737758,-11.431059,-2.6332417,1544007160184
-2.2695289,-11.667065,-2.1433024,1544007160184
-2.1523871,-13.22988,-2.2482357,1544007160220
-1.1244746,-15.326696,-2.6128967,1544007160254
-1.1244746,-15.326696,-2.6128967,1544007160290
-1.1244746,-15.326696,-2.6128967,1544007160324
-1.1244746,-15.326696,-2.6128967,1544007160363
0.980415,-10.023921,0.3582778,1544007160394
0.71551275,-7.7239456,0.6479845,1544007160451
0.71551275,-7.7239456,0.6479845,1544007160466
-0.89885813,-4.1334095,1.2518663,1544007160500
-1.6327245,-4.9329643,1.5775487,1544007160540
-2.6017408,-5.8700657,1.2970176,1544007160576
-3.3360753,-6.386158,1.7506781,1544007160613
-3.3362622,-6.651641,1.9379842,1544007160646
-4.21771,-7.523202,2.0303648,1544007160679
-4.62965,-9.136825,1.7939222,1544007160716
-3.52424,-13.002809,1.3899307,1544007160780
-4.6201916,-11.63546,0.85862494,1544007160784
-5.452188,-11.359506,0.4662118,1544007160820
-6.804567,-12.86003,0.6888647,1544007160854
-5.728102,-14.145958,1.1764545,1544007160892
-4.4154296,-12.930348,1.8328543,1544007160926
-3.876147,-10.730466,2.5187478,1544007160961
-3.6897914,-9.835215,3.0856857,1544007160999
-2.2306435,-8.5456295,3.5489879,1544007161031
-1.8785517,-9.514149,3.8414102,1544007161069
-2.06211,-5.1249323,-0.4419608,1544007161101
-2.5329776,-6.709997,-0.54467845,1544007161144
-3.6888022,-8.021225,1.1610513,1544007161173
-3.8556526,-8.546882,0.5663791,1544007161211
-2.1627936,-9.296851,0.038527608,1544007161248
-2.1627936,-9.296851,0.038527608,1544007161279
-2.1627936,-9.296851,0.038527608,1544007161315
-2.1627936,-9.296851,0.038527608,1544007161389
-4.7766223,-9.996079,1.3759018,1544007161401
-4.777831,-12.1857815,1.949171,1544007161417
-4.591733,-12.031627,1.9122176,1544007161453
-3.7791233,-12.222004,1.5940117,1544007161486
-2.9466534,-11.074569,1.535809,1544007161525
-5.4033217,-9.148827,1.7053108,1544007161558
-6.3921504,-8.642238,3.2396126,1544007161594
-6.552003,-3.204905,3.37534,1544007161628
-6.3500724,-5.7812805,3.537355,1544007161672
-6.065782,-5.063958,4.2250905,1544007161701
-4.029476,-2.329414,5.4300976,1544007161807
-7.536678,-6.455354,4.4548755,1544007161807
-7.8516426,-8.378418,4.3200827,1544007161812
-7.0630603,-4.2051654,3.0456376,1544007161850
-8.816307,0.22984362,6.886567,1544007161881
-8.290531,-3.2105207,7.7108374,1544007161914
-7.9500594,-6.0157046,8.3267,1544007161950
-8.4000635,-6.908611,6.5569377,1544007161985
-8.417794,-5.8562164,5.5771723,1544007162021
-8.669561,-3.7778044,5.151973,1544007162058
-7.193038,-6.073735,4.8693833,1544007162093
-5.85189,-7.189089,3.1010122,1544007162202
-4.1128983,-13.063862,0.40525675,1544007162202
-2.1454089,-16.430964,-0.68513787,1544007162202
-4.4849787,-10.988185,-1.5855556,1544007162246
-4.4849787,-10.988185,-1.5855556,1544007162276
-4.4849787,-10.988185,-1.5855556,1544007162305
-4.4849787,-10.988185,-1.5855556,1544007162341
-4.582357,-9.809322,2.553008,1544007162376
-5.77797,-11.055435,0.5304059,1544007162426
-6.5892434,-8.81788,1.3003559,1544007162446
-7.33225,-7.3181314,2.5492117,1544007162484
-7.6555243,-7.256551,0.55739915,1544007162526
-7.492117,-10.615245,0.6854218,1544007162555
-6.48475,-13.1567545,5.698397,1544007162596
-3.8294353,-10.790485,5.3291955,1544007162626
-5.298238,-10.308677,5.536922,1544007162674
-5.767108,-8.907021,5.286503,1544007162705
-6.224313,-5.073102,6.734077,1544007162733
-5.549504,-5.127674,7.489798,1544007162775
-4.070672,-5.022704,4.645811,1544007162805
-4.1018867,-7.0640345,4.5871763,1544007162840
-5.984212,-10.365745,5.7568054,1544007162938
-8.147671,-8.792197,4.7341833,1544007162939
-10.398039,-5.549451,5.412629,1544007162945
-9.538004,-6.9491787,6.1967225,1544007162978
-10.797411,-1.5170708,6.9384475,1544007163014
-10.418646,-4.445135,6.7034454,1544007163049
-10.152372,0.3035946,9.097435,1544007163084
-10.653457,-0.023149967,10.28908,1544007163120
-9.624575,-0.39614248,9.87015,1544007163157
-10.75836,1.5632563,8.658542,1544007163192
-10.399183,-3.4835472,8.194786,1544007163225
-9.575291,-3.291017,7.259969,1544007163261
-9.575291,-3.291017,7.259969,1544007163297
-9.575291,-3.291017,7.259969,1544007163329
-9.575291,-3.291017,7.259969,1544007163365
-5.0520415,3.4169126,12.823116,1544007163421
-5.5786085,2.4044752,10.415159,1544007163477
-6.187536,-3.275752,8.894286,1544007163477
-8.981391,-8.091141,6.9965324,1544007163514
-12.886962,-5.441967,4.121931,1544007163547
-13.478657,-2.0815248,1.9428542,1544007163582
-8.817614,-11.714605,7.7935014,1544007163613
-9.384013,-7.437207,9.214819,1544007163649
-6.7403154,-9.636605,9.215735,1544007163687
-6.8959756,-7.4493217,8.824922,1544007163720
-7.589821,-4.0651636,9.435499,1544007163766
-7.548819,-2.6865911,8.382188,1544007163796
-7.775285,-3.8515368,8.771121,1544007163828
-8.892828,-5.2392216,8.998713,1544007163864
-9.15552,-4.2766504,7.487456,1544007163916
-8.627686,-5.4590883,7.897395,1544007163934
-9.068615,-5.7593317,7.767123,1544007163970
-8.658501,-8.063693,6.5280895,1544007164007
-9.126583,-4.255763,8.558876,1544007164040
-7.9409747,-2.0733747,10.548951,1544007164086
-7.9599094,-1.3158464,10.889409,1544007164126
-6.513033,-4.660881,11.621869,1544007164152
-6.7088804,-5.5932827,10.865737,1544007164188
-6.8158674,-5.2708616,10.414022,1544007164219
-6.7681246,-6.4261007,11.151221,1544007164256
-6.7681246,-6.4261007,11.151221,1544007164307
-6.7681246,-6.4261007,11.151221,1544007164325
-6.7681246,-6.4261007,11.151221,1544007164361
-7.4157367,-7.4747086,11.896214,1544007164394
-6.874803,-6.420804,7.933917,1544007164429
-7.558109,-3.8044338,8.635449,1544007164464
-8.480401,-5.8873158,8.070739,1544007164499
-11.040115,-9.504207,6.0985227,1544007164536
-9.365327,-1.4192648,5.9816666,1544007164576
-9.961546,0.45209408,6.059674,1544007164611
-10.969155,-4.544424,7.677616,1544007164649
-9.765852,-7.0531588,7.227017,1544007164683
-9.699111,-8.892611,8.484673,1544007164715
-10.0210085,-4.8476048,10.35968,1544007164751
-9.787603,-7.547102,11.053266,1544007164786
-9.490735,-4.008217,8.795841,1544007164821
-9.683874,-0.4008503,8.539629,1544007164859
-10.30192,-0.4557581,9.103651,1544007164892
-8.634554,0.2271595,7.947863,1544007164930
-9.686564,-3.6324959,8.825993,1544007164966
-5.7124333,-8.41939,11.341648,1544007165002
-5.2998385,-6.8568726,9.538148,1544007165036
-5.4449286,-4.1487494,9.003742,1544007165081
-5.044257,-5.2229214,10.13854,1544007165111
-6.1209354,-3.1866636,10.6849,1544007165150
