value,ts
996.2742,1543847886375
996.26355,1543847886408
996.76746,1543847886443
997.0659,1543847886479
997.2267,1543847886511
997.25836,1543847886548
996.9763,1543847886581
997.08606,1543847886615
997.27795,1543847886662
997.40515,1543847886687
997.35913,1543847886719
997.159,1543847886755
997.0569,1543847886788
996.9983,1543847886840
996.8023,1543847886857
996.70667,1543847886892
996.9839,1543847886925
996.7372,1543847886962
996.75464,1543847886994
996.8687,1543847887062
996.9048,1543847887064
997.01886,1543847887100
996.5145,1543847887130
996.6724,1543847887169
996.886,1543847887201
996.89496,1543847887236
997.10254,1543847887281
997.9547,1543847887307
999.04785,1543847887340
999.2307,1543847887377
999.3883,1543847887407
999.0502,1543847887442
997.95996,1543847887476
997.3004,1543847887515
997.0367,1543847887545
996.9901,1543847887583
996.854,1543847887623
996.822,1543847887649
996.70734,1543847887683
996.628,1543847887721
996.7086,1543847887753
996.02386,1543847887785
996.63104,1543847887821
996.84644,1543847887859
996.605,1543847887890
996.32794,1543847887964
996.41125,1543847887964
996.3869,1543847887997
996.46594,1543847888029
996.3495,1543847888063
996.4869,1543847888096
996.6455,1543847888134
996.72504,1543847888165
997.1289,1543847888206
997.0225,1543847888235
996.89496,1543847888269
997.2377,1543847888303
997.2492,1543847888342
997.2055,1543847888373
997.241,1543847888407
997.1462,1543847888443
997.2326,1543847888475
997.3288,1543847888510
997.3411,1543847888549
997.3936,1543847888579
997.33875,1543847888613
997.11273,1543847888648
996.9214,1543847888683
996.3174,1543847888718
996.51587,1543847888755
996.7604,1543847888787
996.099,1543847888864
996.52783,1543847888864
996.8687,1543847888889
996.9408,1543847888924
996.93756,1543847888959
996.9573,1543847888997
997.16284,1543847889033
997.53,1543847889062
997.9196,1543847889097
998.0319,1543847889130
998.24005,1543847889176
998.49207,1543847889199
998.3092,1543847889233
998.8784,1543847889270
999.6881,1543847889302
1000.0271,1543847889338
999.74615,1543847889372
998.99054,1543847889406
998.58374,1543847889440
998.4506,1543847889475
998.31836,1543847889512
998.0471,1543847889568
997.52966,1543847889578
997.66583,1543847889622
997.4084,1543847889649
997.03424,1543847889682
997.0465,1543847889716
997.2408,1543847889751
997.6707,1543847889795
998.1369,1543847889820
998.1827,1543847889858
997.4747,1543847889892
997.2189,1543847889923
997.32886,1543847889957
997.37616,1543847889996
997.2605,1543847890027
997.2688,1543847890061
997.49854,1543847890095
997.54553,1543847890129
997.3715,1543847890164
997.3828,1543847890198
997.33923,1543847890234
997.15796,1543847890268
997.0918,1543847890304
996.79736,1543847890337
996.87134,1543847890371
995.64105,1543847890406
996.38074,1543847890441
997.0524,1543847890474
997.0783,1543847890511
997.1448,1543847890543
997.288,1543847890578
997.3954,1543847890661
997.50964,1543847890661
997.35986,1543847890683
997.30927,1543847890717
997.31476,1543847890750
997.5181,1543847890784
997.59863,1543847890818
997.52747,1543847890854
997.4986,1543847890888
997.5338,1543847890923
997.59564,1543847890956
997.4003,1543847890992
997.5901,1543847891025
997.575,1543847891064
997.8333,1543847891098
998.03906,1543847891131
998.115,1543847891163
998.07837,1543847891197
998.09485,1543847891232
998.11536,1543847891274
997.9873,1543847891310
997.8258,1543847891340
997.50073,1543847891371
997.3043,1543847891404
997.10406,1543847891471
997.2134,1543847891479
997.21216,1543847891508
997.13696,1543847891545
997.1354,1543847891577
997.2523,1543847891611
997.3288,1543847891646
997.35895,1543847891682
997.47217,1543847891715
997.6472,1543847891752
997.6872,1543847891783
997.7595,1543847891818
997.53815,1543847891852
997.5867,1543847891893
997.9359,1543847891921
998.1776,1543847891959
998.1781,1543847891990
998.602,1543847892024
998.69354,1543847892059
998.34076,1543847892098
997.3832,1543847892138
997.1884,1543847892166
997.67,1543847892197
998.1273,1543847892231
997.96735,1543847892266
999.05914,1543847892371
1000.1051,1543847892371
1000.41254,1543847892386
1000.29474,1543847892405
1000.10657,1543847892439
999.78577,1543847892472
999.44586,1543847892510
999.0873,1543847892541
998.5348,1543847892583
998.03827,1543847892611
997.5355,1543847892644
997.4215,1543847892679
997.4972,1543847892718
997.48987,1543847892758
997.4003,1543847892782
997.4214,1543847892817
997.5814,1543847892851
998.26666,1543847892886
998.80383,1543847892924
998.72296,1543847892954
998.18994,1543847892989
997.15784,1543847893026
996.8468,1543847893058
997.0386,1543847893093
997.251,1543847893132
997.41046,1543847893163
997.4821,1543847893196
997.4625,1543847893230
996.07306,1543847893266
996.9755,1543847893299
997.5863,1543847893399
997.45374,1543847893399
997.1516,1543847893402
997.2783,1543847893438
997.3576,1543847893471
997.071,1543847893506
996.9114,1543847893540
996.9851,1543847893575
997.33246,1543847893610
997.47235,1543847893644
997.47235,1543847893679
997.5703,1543847893713
997.6708,1543847893751
997.5599,1543847893796
997.7058,1543847893816
997.46185,1543847893851
997.7242,1543847893888
997.8216,1543847893922
997.83655,1543847893959
997.2527,1543847893991
997.5504,1543847894023
997.91974,1543847894058
997.74725,1543847894092
997.92267,1543847894126
998.0136,1543847894164
997.8439,1543847894196
997.83734,1543847894231
998.1052,1543847894268
997.35376,1543847894299
997.582,1543847894335
998.1957,1543847894367
998.35645,1543847894403
998.38275,1543847894436
998.3731,1543847894471
998.3288,1543847894562
998.1136,1543847894562
998.04114,1543847894579
998.2008,1543847894610
997.76,1543847894645
998.0025,1543847894679
998.1934,1543847894713
998.08673,1543847894746
998.28394,1543847894781
998.44495,1543847894816
998.43365,1543847894850
998.43445,1543847894885
998.4081,1543847894922
998.3909,1543847894953
998.1612,1543847894988
998.12805,1543847895023
998.54095,1543847895057
999.03,1543847895092
999.5272,1543847895125
999.74414,1543847895159
1000.1754,1543847895194
1000.93524,1543847895232
1002.7845,1543847895263
1003.74493,1543847895301
1004.984,1543847895333
1005.54614,1543847895366
1006.91815,1543847895407
1007.29785,1543847895438
1006.5797,1543847895536
1005.7075,1543847895536
1005.683,1543847895539
1005.6423,1543847895576
1005.0233,1543847895608
1003.9726,1543847895644
1002.4999,1543847895676
1000.8108,1543847895714
999.31287,1543847895748
997.78235,1543847895781
996.0944,1543847895816
994.8385,1543847895851
994.1791,1543847895884
994.1278,1543847895921
994.06213,1543847895954
993.6702,1543847895988
993.81104,1543847896021
994.04913,1543847896060
994.10876,1543847896091
994.1623,1543847896128
994.2775,1543847896160
994.3679,1543847896194
994.4876,1543847896228
994.64636,1543847896495
994.73816,1543847896495
994.9374,1543847896495
995.13586,1543847896496
994.75134,1543847896496
995.4437,1543847896496
995.93274,1543847896496
995.9229,1543847896506
995.91516,1543847896542
995.94165,1543847896573
995.8329,1543847896607
995.7434,1543847896641
995.77856,1543847896681
995.83215,1543847896712
995.9352,1543847896745
995.39026,1543847896779
996.01636,1543847896814
996.5126,1543847896848
996.66547,1543847896894
996.6188,1543847896917
996.69037,1543847896952
996.7952,1543847896986
996.6809,1543847897020
997.0531,1543847897055
997.3416,1543847897095
997.42834,1543847897126
997.356,1543847897158
997.3149,1543847897193
997.4757,1543847897227
997.0632,1543847897261
996.7831,1543847897302
996.81177,1543847897402
996.7793,1543847897402
996.95715,1543847897402
997.16956,1543847897435
997.01514,1543847897468
997.2642,1543847897503
997.50995,1543847897537
997.59607,1543847897575
997.68335,1543847897616
997.70435,1543847897643
997.69543,1543847897675
997.67737,1543847897709
997.6511,1543847897744
997.7149,1543847897779
997.883,1543847897813
997.9625,1543847897848
998.00684,1543847897881
997.8787,1543847897916
997.69745,1543847897952
997.86743,1543847897986
998.00714,1543847898020
998.0686,1543847898054
998.044,1543847898088
998.1047,1543847898123
998.19543,1543847898158
998.22034,1543847898193
998.2557,1543847898227
998.2728,1543847898261
998.25494,1543847898295
998.2286,1543847898330
998.13104,1543847898366
998.0622,1543847898444
997.87976,1543847898444
998.0877,1543847898467
998.16724,1543847898503
998.00745,1543847898536
998.0435,1543847898572
997.87286,1543847898605
997.92346,1543847898640
998.0596,1543847898684
998.00806,1543847898709
997.7639,1543847898743
997.76825,1543847898778
997.9847,1543847898812
998.098,1543847898849
998.0975,1543847898880
998.0624,1543847898916
998.0138,1543847898950
997.99725,1543847898987
998.04224,1543847899020
998.06287,1543847899057
998.01984,1543847899089
997.92487,1543847899122
997.83887,1543847899160
997.84937,1543847899198
996.66534,1543847899225
997.2362,1543847899261
997.8447,1543847899294
997.61346,1543847899329
997.7867,1543847899363
997.9185,1543847899399
997.83795,1543847899433
997.69855,1543847899470
997.6079,1543847899511
997.6266,1543847899535
997.67865,1543847899570
997.6778,1543847899606
997.705,1543847899639
997.3969,1543847899675
997.42505,1543847899717
997.57,1543847899743
997.62665,1543847899776
997.5685,1543847899816
997.1807,1543847899845
997.0594,1543847899935
997.34595,1543847899936
997.47235,1543847899954
997.5085,1543847899983
997.18555,1543847900021
997.3131,1543847900053
997.463,1543847900089
997.4374,1543847900121
997.33856,1543847900157
997.5004,1543847900190
997.59045,1543847900226
996.9691,1543847900260
997.1792,1543847900300
997.5649,1543847900329
997.57263,1543847900362
996.93365,1543847900398
997.2598,1543847900434
997.6341,1543847900467
997.6855,1543847900504
997.66113,1543847900538
997.75134,1543847900569
997.8456,1543847900603
997.9178,1543847900642
997.9801,1543847900672
998.0375,1543847900711
998.1306,1543847900741
998.25793,1543847900826
998.22705,1543847900826
998.04895,1543847900850
998.248,1543847900879
998.1046,1543847900913
998.2774,1543847900950
998.34485,1543847900982
998.0415,1543847901023
998.20404,1543847901055
998.15625,1543847901086
998.032,1543847901121
998.193,1543847901155
998.0478,1543847901189
998.2693,1543847901224
998.3411,1543847901261
998.19635,1543847901293
997.57904,1543847901327
997.75415,1543847901362
998.0066,1543847901396
998.0415,1543847901430
996.68835,1543847901465
997.5281,1543847901499
998.26526,1543847901534
998.34375,1543847901568
998.31964,1543847901603
998.17255,1543847901637
998.1514,1543847901672
998.23987,1543847901708
997.68756,1543847901782
997.9439,1543847901783
998.042,1543847901810
997.8537,1543847901844
996.8899,1543847901879
996.439,1543847901913
997.2427,1543847901949
997.53564,1543847901990
997.5346,1543847902016
997.497,1543847902051
997.52637,1543847902085
997.4612,1543847902121
997.55475,1543847902154
997.69684,1543847902193
997.7648,1543847902224
997.6659,1543847902257
997.3637,1543847902292
997.44574,1543847902330
997.6154,1543847902361
997.62494,1543847902433
997.41223,1543847902433
997.6104,1543847902468
997.78406,1543847902499
997.8275,1543847902534
997.6053,1543847902567
997.53394,1543847902603
997.70264,1543847902647
997.7201,1543847902671
997.5239,1543847902705
997.6177,1543847902740
997.8846,1543847902774
998.0229,1543847902811
998.14594,1543847902855
998.1941,1543847902877
998.1941,1543847902912
998.1941,1543847902948
998.23,1543847902981
998.16095,1543847903017
998.1679,1543847903050
998.21185,1543847903202
998.2383,1543847903202
998.26447,1543847903203
998.2369,1543847903203
998.16876,1543847903224
998.1944,1543847903257
998.1663,1543847903291
998.1957,1543847903383
998.25604,1543847903383
998.2369,1543847903396
998.0613,1543847903431
998.1703,1543847903464
998.14795,1543847903498
997.74805,1543847903532
998.0775,1543847903577
998.2449,1543847903601
998.2535,1543847903639
998.29004,1543847903670
998.07336,1543847903704
997.9175,1543847903739
997.9273,1543847903774
998.06067,1543847903809
997.668,1543847903846
997.8033,1543847903876
998.1409,1543847903911
998.32947,1543847903947
998.35547,1543847903981
998.1861,1543847904014
998.0414,1543847904053
997.9458,1543847904207
997.9005,1543847904207
997.8744,1543847904207
997.8314,1543847904207
997.8489,1543847904221
997.7925,1543847904259
997.6857,1543847904304
997.85834,1543847904330
997.971,1543847904359
997.7621,1543847904397
997.95483,1543847904429
998.0822,1543847904465
998.29596,1543847904498
998.50757,1543847904531
998.2678,1543847904566
998.30396,1543847904602
998.1275,1543847904636
998.1505,1543847904669
998.08484,1543847904710
998.1228,1543847904738
998.33923,1543847904773
998.07404,1543847904811
997.76044,1543847904843
997.7495,1543847904876
997.7918,1543847904911
997.59546,1543847904949
997.6965,1543847904979
997.7717,1543847905023
997.6627,1543847905049
998.1442,1543847905135
998.2377,1543847905135
997.84344,1543847905152
998.4161,1543847905186
998.74524,1543847905222
998.93445,1543847905255
998.7958,1543847905289
998.23395,1543847905327
998.6753,1543847905360
998.93225,1543847905394
997.8073,1543847905428
996.1564,1543847905462
997.1753,1543847905496
996.9841,1543847905530
995.57324,1543847905567
995.9967,1543847905605
996.6307,1543847905634
996.86957,1543847905668
996.81396,1543847905703
996.6794,1543847905737
996.8525,1543847905772
996.64105,1543847905807
996.71747,1543847905841
996.7891,1543847905875
996.7228,1543847905909
996.6981,1543847905945
996.50964,1543847905983
996.71234,1543847906013
996.84247,1543847906047
996.8785,1543847906128
996.6894,1543847906128
996.6107,1543847906151
996.86035,1543847906185
997.1272,1543847906219
997.0497,1543847906262
997.04956,1543847906289
997.3218,1543847906323
996.75323,1543847906359
997.3008,1543847906394
997.81104,1543847906426
997.87585,1543847906461
997.793,1543847906495
997.88293,1543847906530
997.97925,1543847906566
997.94434,1543847906600
997.99066,1543847906638
998.0235,1543847906667
998.0235,1543847906704
998.0505,1543847906736
997.8482,1543847906772
997.91864,1543847906805
998.0784,1543847906846
998.05206,1543847906874
997.7345,1543847906913
997.86444,1543847906943
998.0235,1543847906979
997.73413,1543847907064
997.7969,1543847907064
997.7209,1543847907081
997.5077,1543847907116
997.6531,1543847907151
996.9804,1543847907186
997.3382,1543847907219
997.3971,1543847907253
997.2312,1543847907294
997.473,1543847907330
996.9457,1543847907357
997.2344,1543847907393
997.5035,1543847907426
997.43634,1543847907460
997.43787,1543847907495
997.4461,1543847907531
997.3965,1543847907567
997.29584,1543847907600
997.2146,1543847907632
997.161,1543847907667
997.1443,1543847907701
997.12665,1543847907740
997.13586,1543847907770
997.177,1543847907808
997.1968,1543847907840
997.1787,1543847907873
997.18854,1543847907908
997.1968,1543847907945
997.2148,1543847907976
997.1741,1543847908015
996.771,1543847908045
996.9077,1543847908250
997.11957,1543847908250
997.1963,1543847908250
997.223,1543847908250
997.00214,1543847908250
996.97125,1543847908252
997.225,1543847908287
997.3688,1543847908330
997.44574,1543847908359
997.4901,1543847908391
997.4986,1543847908430
997.2169,1543847908459
997.426,1543847908494
997.62646,1543847908528
997.3537,1543847908567
997.27563,1543847908597
997.2876,1543847908631
997.5648,1543847908722
997.7765,1543847908722
997.7506,1543847908744
997.7217,1543847908775
997.7217,1543847908804
997.68555,1543847908838
997.68585,1543847908875
997.6608,1543847908907
995.82837,1543847908941
996.58545,1543847908990
997.533,1543847909010
997.56006,1543847909045
997.5552,1543847909079
997.40674,1543847909114
997.2599,1543847909149
997.4122,1543847909183
997.54364,1543847909217
997.5642,1543847909251
997.3076,1543847909288
997.55707,1543847909323
997.79297,1543847909356
997.8315,1543847909390
997.8758,1543847909423
997.8923,1543847909463
997.9283,1543847909495
997.9615,1543847909530
998.0232,1543847909562
998.0769,1543847909596
997.8873,1543847909679
998.0867,1543847909679
997.97455,1543847909710
997.7418,1543847909734
998.1554,1543847909769
998.148,1543847909803
998.11285,1543847909837
997.3759,1543847909872
997.90894,1543847909906
998.1756,1543847909940
998.26935,1543847909975
998.49176,1543847910013
998.68726,1543847910046
998.74524,1543847910081
998.7278,1543847910119
998.6123,1543847910148
998.53644,1543847910185
998.6001,1543847910216
998.69434,1543847910251
998.78174,1543847910293
998.80206,1543847910320
998.7977,1543847910354
998.8429,1543847910388
998.8995,1543847910423
998.91583,1543847910461
998.8978,1543847910493
998.8896,1543847910598
998.6597,1543847910598
998.6304,1543847910598
998.585,1543847910631
998.4251,1543847910666
998.32904,1543847910699
998.14844,1543847910734
998.09814,1543847910767
998.034,1543847910803
997.9501,1543847910845
997.5961,1543847910873
997.66986,1543847910905
997.48566,1543847910942
997.47217,1543847910975
997.40674,1543847911009
997.24207,1543847911043
997.312,1543847911079
997.43896,1543847911112
997.53204,1543847911150
997.46783,1543847911183
997.76245,1543847911216
997.882,1543847911249
997.9196,1543847911288
997.8104,1543847911319
998.0901,1543847911356
997.75134,1543847911389
998.1204,1543847911422
998.35474,1543847911516
997.9986,1543847911516
997.94745,1543847911528
998.0568,1543847911562
997.7302,1543847911595
997.70435,1543847911629
998.045,1543847911663
998.11523,1543847911701
998.0447,1543847911733
997.9574,1543847911770
997.8239,1543847911801
997.45886,1543847911836
997.3149,1543847911870
997.5856,1543847911908
997.66846,1543847911939
997.4685,1543847911976
997.67645,1543847912010
997.53296,1543847912042
997.6919,1543847912077
997.8398,1543847912115
997.8561,1543847912148
997.8506,1543847912184
997.82275,1543847912215
997.7865,1543847912249
997.7742,1543847912284
997.72205,1543847912344
997.69543,1543847912354
997.6466,1543847912400
997.634,1543847912423
997.697,1543847912456
997.6856,1543847912491
997.6861,1543847912529
997.69543,1543847912558
996.1633,1543847912595
996.9847,1543847912628
997.5969,1543847912662
997.5191,1543847912697
997.37976,1543847912737
997.41986,1543847912775
997.20483,1543847912804
996.94836,1543847912835
997.2202,1543847912869
997.45764,1543847912904
997.51526,1543847912953
997.62006,1543847912973
997.7052,1543847913007
997.82086,1543847913042
996.8017,1543847913076
997.47003,1543847913111
997.5582,1543847913150
997.69836,1543847913211
998.13916,1543847913213
998.1741,1543847913249
997.7364,1543847913284
997.95715,1543847913317
997.83484,1543847913365
998.11975,1543847913386
998.42053,1543847913420
998.46967,1543847913465
998.63513,1543847913489
998.7551,1543847913524
998.8167,1543847913559
998.792,1543847913593
998.58215,1543847913632
998.176,1543847913663
997.6655,1543847913696
997.2013,1543847913731
997.36255,1543847913765
997.15674,1543847913804
997.25226,1543847913834
997.4035,1543847913868
997.3386,1543847913903
997.5361,1543847913937
997.661,1543847913972
997.7047,1543847914008
997.7217,1543847914041
997.7573,1543847914076
997.7742,1543847914112
997.5224,1543847914145
997.37555,1543847914234
997.7834,1543847914234
996.93616,1543847914248
997.2496,1543847914285
997.81805,1543847914317
998.27985,1543847914351
998.50574,1543847914385
998.43286,1543847914422
998.2027,1543847914454
998.07074,1543847914489
997.5567,1543847914522
997.5683,1543847914557
997.70526,1543847914592
997.7758,1543847914627
997.3861,1543847914662
997.8055,1543847914700
998.13306,1543847914730
996.404,1543847914767
997.29443,1543847914803
998.30884,1543847914835
998.33844,1543847914868
998.3556,1543847914904
998.3999,1543847914936
998.4352,1543847915004
998.5155,1543847915017
998.5128,1543847915041
998.308,1543847915076
998.151,1543847915112
998.4336,1543847915145
998.5236,1543847915178
995.24384,1543847915212
996.99304,1543847915249
998.3881,1543847915281
998.2788,1543847915318
998.22906,1543847915350
997.5511,1543847915384
997.5869,1543847915421
998.0709,1543847915456
998.0125,1543847915488
998.20593,1543847915525
997.60504,1543847915601
997.9449,1543847915601
998.29083,1543847915626
998.30786,1543847915766
998.26764,1543847915766
998.2137,1543847915766
998.1597,1543847915766
998.08746,1543847915798
997.99866,1543847915835
997.3285,1543847915874
997.5171,1543847915907
997.66534,1543847915939
996.8678,1543847915970
997.25977,1543847916007
997.58057,1543847916039
997.6511,1543847916078
997.71313,1543847916116
997.581,1543847916147
997.3693,1543847916177
997.1935,1543847916211
997.2526,1543847916246
997.13586,1543847916284
996.9283,1543847916315
996.6977,1543847916349
997.15063,1543847916384
997.1412,1543847916418
997.3509,1543847916452
997.5411,1543847916495
997.5991,1543847916522
997.74274,1543847916556
997.9131,1543847916592
997.85596,1543847916625
998.278,1543847916736
998.62354,1543847916736
998.709,1543847916736
998.7798,1543847916763
998.7477,1543847916797
998.26825,1543847916832
996.68463,1543847916866
997.2594,1543847916905
997.68506,1543847916936
997.9019,1543847916969
998.0809,1543847917004
998.0891,1543847917038
998.1432,1543847917073
998.20166,1543847917116
998.23816,1543847917150
998.28296,1543847917176
998.3081,1543847917210
998.30316,1543847917245
998.3261,1543847917279
998.4105,1543847917315
998.5244,1543847917349
998.3936,1543847917385
998.2643,1543847917417
998.4992,1543847917452
998.569,1543847917487
998.49426,1543847917521
998.1089,1543847917565
997.8096,1543847917590
997.8832,1543847917624
997.96277,1543847917659
997.88104,1543847917693
997.68665,1543847917800
997.49945,1543847917800
997.4461,1543847917800
997.40967,1543847917836
997.1682,1543847917865
997.30963,1543847917899
997.1492,1543847917934
997.27795,1543847917969
997.0879,1543847918003
996.998,1543847918050
997.23505,1543847918072
997.32306,1543847918106
997.28784,1543847918141
997.3918,1543847918176
997.46405,1543847918214
997.49036,1543847918244
997.5166,1543847918278
997.6061,1543847918313
997.6971,1543847918347
997.7757,1543847918390
997.0975,1543847918417
997.17224,1543847918453
997.7062,1543847918485
997.866,1543847918520
997.9385,1543847918554
997.9348,1543847918589
997.95465,1543847918623
998.19916,1543847918659
998.3454,1543847918721
998.18176,1543847918727
998.35114,1543847918761
998.54553,1543847918804
998.5704,1543847918830
998.37134,1543847918866
998.1669,1543847918900
997.8809,1543847918933
998.1172,1543847918968
998.2728,1543847919004
998.1663,1543847919036
997.93616,1543847919073
997.9928,1543847919105
998.06287,1543847919140
997.9636,1543847919174
997.8379,1543847919212
997.9531,1543847919243
997.9271,1543847919282
997.866,1543847919312
997.96747,1543847919352
997.25586,1543847919382
997.26624,1543847919419
997.5635,1543847919450
997.54083,1543847919487
997.5422,1543847919563
997.6182,1543847919563
997.76,1543847919589
997.71643,1543847919629
