value,ts
984.2482,1543243800546
983.9806,1543243800562
984.14343,1543243800595
984.266,1543243800629
984.0237,1543243800664
984.1328,1543243800699
984.2495,1543243800736
984.4768,1543243800775
984.9232,1543243800802
984.79785,1543243800836
984.83575,1543243800871
984.8958,1543243800905
984.4727,1543243800940
984.3922,1543243800974
984.61584,1543243801013
984.7216,1543243801043
984.53204,1543243801137
984.7928,1543243801137
985.1426,1543243801160
985.38226,1543243801187
985.5603,1543243801218
985.55725,1543243801251
985.73444,1543243801286
985.9678,1543243801319
986.1195,1543243801353
986.287,1543243801389
986.3792,1543243801423
986.257,1543243801457
985.6856,1543243801577
985.7862,1543243801577
985.9194,1543243801577
985.938,1543243801598
986.0762,1543243801749
986.2542,1543243801750
986.3004,1543243801750
986.46326,1543243801750
986.4689,1543243801767
986.4896,1543243801822
986.4341,1543243801835
986.2812,1543243801873
985.61914,1543243801904
985.66815,1543243801939
984.56226,1543243801973
985.01697,1543243802011
985.40594,1543243802042
984.99243,1543243802077
985.12915,1543243802111
985.22723,1543243802146
985.0851,1543243802180
985.014,1543243802218
985.07764,1543243802249
985.1699,1543243802285
985.355,1543243802319
985.1277,1543243802395
985.37616,1543243802395
985.4779,1543243802427
985.3677,1543243802499
984.7953,1543243802499
984.7479,1543243802587
984.7794,1543243802587
984.73016,1543243802602
984.8176,1543243802633
984.87915,1543243802663
984.64514,1543243802698
984.9468,1543243802733
985.09265,1543243802767
985.13025,1543243802800
985.2394,1543243802839
985.2813,1543243802869
985.2453,1543243802904
985.14764,1543243802941
985.02313,1543243802974
984.81067,1543243803007
984.56915,1543243803046
984.3734,1543243803077
984.1433,1543243803111
984.02484,1543243803145
983.7565,1543243803189
983.58685,1543243803214
983.833,1543243803248
984.01,1543243803285
983.8093,1543243803318
984.0221,1543243803404
983.9815,1543243803404
984.15717,1543243803420
984.284,1543243803531
984.24786,1543243803531
984.0423,1543243803531
983.8235,1543243803559
983.41907,1543243803592
983.7959,1543243803633
983.8562,1543243803662
984.00256,1543243803696
983.8696,1543243803730
984.0182,1543243803767
984.20245,1543243803799
983.73645,1543243803834
984.04144,1543243803869
984.02014,1543243803908
984.27344,1543243803937
984.4281,1543243803972
984.4331,1543243804011
984.1055,1543243804041
984.19305,1543243804075
984.40045,1543243804110
984.40533,1543243804144
984.4053,1543243804187
984.4408,1543243804349
984.47266,1543243804349
984.46326,1543243804349
984.48975,1543243804349
984.08594,1543243804363
984.3042,1543243804392
984.5596,1543243804419
984.5776,1543243804454
984.5858,1543243804488
984.5858,1543243804525
984.32605,1543243804557
983.8064,1543243804595
984.0139,1543243804627
984.5193,1543243804661
984.6823,1543243804700
984.7567,1543243804731
984.8185,1543243804805
984.58844,1543243804805
984.6912,1543243804833
984.56506,1543243804987
984.71674,1543243804987
984.8186,1543243804987
984.8089,1543243804988
984.82587,1543243805012
984.7652,1543243805040
984.5139,1543243805074
984.72205,1543243805109
984.9224,1543243805147
984.95325,1543243805177
984.96967,1543243805215
984.75696,1543243805380
984.8546,1543243805381
984.98926,1543243805381
984.9883,1543243805381
984.6959,1543243805384
984.71533,1543243805422
984.8249,1543243805456
984.87006,1543243805488
984.85156,1543243805523
984.81824,1543243805562
984.792,1543243805592
984.83594,1543243805670
984.8614,1543243805671
984.06836,1543243805762
983.70654,1543243805762
983.75726,1543243805767
984.53516,1543243805800
984.9139,1543243805832
984.8959,1543243805872
984.6084,1543243805901
984.6341,1543243805941
984.9835,1543243805971
985.07544,1543243806007
985.0582,1543243806039
985.07623,1543243806074
985.10254,1543243806108
985.09265,1543243806142
985.0484,1543243806177
985.032,1543243806215
984.9969,1543243806247
984.9795,1543243806280
984.9795,1543243806321
985.0155,1543243806349
985.068,1543243806384
985.0845,1543243806418
985.0845,1543243806452
985.0845,1543243806580
984.5698,1543243806580
984.83295,1543243806580
985.0582,1543243806590
985.0049,1543243806627
985.01465,1543243806659
984.97144,1543243806758
984.8336,1543243806758
984.87305,1543243806763
984.78754,1543243806797
984.8561,1543243806832
984.8959,1543243806866
984.93024,1543243806902
984.92694,1543243806935
984.9319,1543243806969
984.9401,1543243807009
984.9491,1543243807046
984.5125,1543243807072
984.74567,1543243807110
984.9456,1543243807141
985.0494,1543243807193
985.1288,1543243807210
984.8362,1543243807246
984.95917,1543243807279
985.10223,1543243807314
983.657,1543243807348
984.4297,1543243807391
984.9488,1543243807417
984.7804,1543243807455
984.9364,1543243807486
985.0658,1543243807566
985.1186,1543243807566
985.10126,1543243807589
984.6692,1543243807624
984.85516,1543243807687
984.99615,1543243807693
984.7775,1543243807732
984.3775,1543243807762
984.7184,1543243807796
984.86804,1543243807831
983.6964,1543243807868
984.29346,1543243807904
984.69055,1543243807938
984.6598,1543243807969
984.7928,1543243808003
984.8171,1543243808037
984.8263,1543243808074
984.7997,1543243808106
984.7988,1543243808148
984.8598,1543243808176
984.5695,1543243808211
984.7729,1543243808244
984.78784,1543243808282
984.3579,1543243808364
984.7528,1543243808364
984.72925,1543243808382
984.92676,1543243808416
984.9852,1543243808484
985.05,1543243808489
985.1282,1543243808520
985.1189,1543243808554
985.1107,1543243808589
985.1107,1543243808624
985.09283,1543243808657
984.85876,1543243808692
984.88306,1543243808729
985.0033,1543243808761
985.1041,1543243808795
985.13696,1543243808830
984.9502,1543243808866
985.085,1543243808915
985.1985,1543243809021
985.2026,1543243809021
985.2383,1543243809021
985.273,1543243809036
985.18225,1543243809113
985.13696,1543243809113
985.21796,1543243809318
985.1742,1543243809318
985.119,1543243809318
985.0927,1543243809319
985.0491,1543243809319
984.9962,1543243809319
984.9623,1543243809349
984.7768,1543243809381
984.78156,1543243809419
984.92975,1543243809450
985.088,1543243809485
985.30585,1543243809521
985.5362,1543243809555
985.62726,1543243809587
985.68005,1543243809623
985.69226,1543243809657
985.61584,1543243809691
985.4929,1543243809725
985.31757,1543243809761
985.0841,1543243809795
984.8989,1543243809832
984.6378,1543243809905
984.7589,1543243809905
985.0916,1543243809933
984.8573,1543243809968
985.3188,1543243810002
985.64386,1543243810037
985.6795,1543243810070
985.82336,1543243810105
986.0204,1543243810194
986.1311,1543243810194
984.59485,1543243810289
985.09766,1543243810289
985.8413,1543243810289
985.74225,1543243810315
985.9265,1543243810350
985.5408,1543243810382
985.7375,1543243810414
985.92065,1543243810452
985.95447,1543243810484
985.8777,1543243810518
985.85046,1543243810553
985.8413,1543243810592
985.7616,1543243810621
985.27435,1543243810659
985.6011,1543243810691
985.54395,1543243810725
985.8208,1543243810787
986.09906,1543243810796
986.204,1543243810828
986.275,1543243810862
986.1837,1543243810897
986.06226,1543243811031
985.51587,1543243811031
985.4077,1543243811031
985.3128,1543243811041
985.6072,1543243811069
985.7439,1543243811106
985.7995,1543243811138
985.90466,1543243811251
985.9204,1543243811251
985.95435,1543243811251
985.86017,1543243811276
985.7521,1543243811314
985.7275,1543243811346
985.7275,1543243811379
985.52924,1543243811413
985.7456,1543243811448
985.36096,1543243811483
985.5681,1543243811517
985.6624,1543243811551
985.62744,1543243811591
985.6807,1543243811621
985.67413,1543243811656
985.55347,1543243811690
985.6387,1543243811724
986.0163,1543243811765
985.86237,1543243811793
985.2849,1543243811827
984.8766,1543243811862
985.085,1543243811938
985.21106,1543243811938
985.1039,1543243811965
985.0763,1543243812000
985.1657,1543243812034
985.0321,1543243812069
985.0611,1543243812103
985.1107,1543243812139
985.0756,1543243812193
984.02905,1543243812206
983.2732,1543243812260
984.44165,1543243812283
985.032,1543243812309
985.13654,1543243812349
985.18945,1543243812381
985.1714,1543243812497
985.1632,1543243812497
985.18134,1543243812497
985.099,1543243812518
985.00464,1543243812551
985.0691,1543243812585
985.1107,1543243812620
985.1288,1543243812659
985.1207,1543243812692
985.1107,1543243812723
985.12775,1543243812759
985.1715,1543243812793
984.9475,1543243812826
985.0608,1543243812861
985.1632,1543243812898
983.838,1543243812929
984.4692,1543243812967
985.18066,1543243812999
984.87335,1543243813033
984.87463,1543243813067
985.0547,1543243813105
985.1107,1543243813136
984.9388,1543243813174
985.0399,1543243813272
985.1632,1543243813272
984.86554,1543243813277
985.04083,1543243813313
985.1233,1543243813344
985.1311,1543243813429
985.1632,1543243813429
985.1454,1543243813502
985.13696,1543243813502
985.171,1543243813519
984.9002,1543243813552
983.838,1543243813584
984.6165,1543243813621
985.1812,1543243813653
985.1714,1543243813688
985.1632,1543243813735
985.1459,1543243813758
985.15497,1543243813791
985.1632,1543243813834
985.1632,1543243813861
985.14526,1543243813895
985.15497,1543243813929
985.1813,1543243813963
984.99963,1543243814001
984.99915,1543243814032
985.1485,1543243814067
985.1538,1543243814103
984.9666,1543243814136
985.077,1543243814170
984.9197,1543243814204
985.05005,1543243814332
985.1632,1543243814332
985.1452,1543243814332
985.13696,1543243814342
985.13696,1543243814378
985.12695,1543243814496
985.1124,1543243814496
984.9944,1543243814496
985.0782,1543243814515
985.1549,1543243814553
985.1632,1543243814586
985.1452,1543243814618
985.1535,1543243814656
985.146,1543243814688
985.17303,1543243814731
985.17163,1543243814756
985.1632,1543243814792
984.76666,1543243814825
984.9577,1543243814860
985.15485,1543243814901
985.1812,1543243814928
985.18945,1543243814964
985.19836,1543243814998
985.2026,1543243815031
985.19434,1543243815069
985.1723,1543243815103
985.1812,1543243815137
985.1716,1543243815223
985.1632,1543243815223
985.1632,1543243815238
985.1806,1543243815304
985.18945,1543243815310
985.06885,1543243815395
984.90643,1543243815395
985.05237,1543243815415
985.1632,1543243815445
985.1632,1543243815481
985.1282,1543243815514
985.1107,1543243815548
985.1107,1543243815596
985.1107,1543243815621
984.9049,1543243815652
985.00464,1543243815688
984.85596,1543243815721
984.87463,1543243815755
985.0753,1543243815790
985.1019,1543243815828
985.10223,1543243815858
985.1268,1543243815897
985.13696,1543243816006
985.1204,1543243816006
985.1279,1543243816006
985.03186,1543243816034
985.0847,1543243816065
985.1044,1543243816103
985.1016,1543243816260
985.1107,1543243816260
985.09265,1543243816260
985.0845,1543243816260
985.1194,1543243816275
985.173,1543243816307
985.00024,1543243816341
984.8958,1543243816375
984.8515,1543243816410
985.0633,1543243816448
985.1721,1543243816478
984.9741,1543243816512
985.02295,1543243816547
985.0302,1543243816582
984.7723,1543243816619
984.9845,1543243816652
984.66736,1543243816685
984.89526,1543243816720
985.07495,1543243816754
985.09424,1543243816848
984.8491,1543243816848
984.78424,1543243816858
984.99805,1543243816894
985.1025,1543243816927
983.64685,1543243816961
984.4215,1543243816996
985.1388,1543243817031
985.1632,1543243817066
985.10913,1543243817098
984.45886,1543243817134
984.8294,1543243817167
985.0829,1543243817202
985.1125,1543243817237
985.13696,1543243817279
985.01355,1543243817506
985.07495,1543243817507
985.13696,1543243817507
985.0835,1543243817507
985.0943,1543243817507
985.1107,1543243817507
985.1107,1543243817513
985.0927,1543243817629
985.1195,1543243817629
985.13696,1543243817629
985.13696,1543243817657
985.1732,1543243817692
985.1536,1543243817722
984.85925,1543243817753
985.0519,1543243817788
985.2026,1543243817823
985.17554,1543243817861
985.14514,1543243817891
985.1535,1543243817929
984.93066,1543243817960
985.071,1543243817996
985.1761,1543243818029
985.1902,1543243818068
985.15735,1543243818100
985.08264,1543243818189
985.1123,1543243818189
985.179,1543243818204
984.942,1543243818236
985.0973,1543243818270
985.2017,1543243818363
985.23395,1543243818363
984.575,1543243818375
984.555,1543243818411
985.0211,1543243818448
985.2715,1543243818476
985.2813,1543243818511
985.5354,1543243818554
985.66187,1543243818583
985.63074,1543243818618
985.5065,1543243818649
985.64014,1543243818684
985.7275,1543243818721
985.7626,1543243818754
985.8492,1543243818788
985.78796,1543243818830
985.87305,1543243818861
985.9415,1543243818891
985.6761,1543243818925
985.62476,1543243818965
985.8559,1543243818993
985.5798,1543243819030
985.83594,1543243819118
985.74207,1543243819119
985.9334,1543243819131
986.1494,1543243819170
986.1344,1543243819237
986.15784,1543243819238
986.23846,1543243819270
985.91327,1543243819307
985.6909,1543243819339
986.11115,1543243819375
986.45325,1543243819408
986.53467,1543243819485
986.5635,1543243819485
986.54803,1543243819511
986.65796,1543243819544
986.7477,1543243819579
986.7281,1543243819614
986.63,1543243819649
986.4851,1543243819683
985.3551,1543243819717
985.78345,1543243819752
986.14124,1543243819849
986.036,1543243819849
985.92175,1543243819856
985.76,1543243819893
985.55023,1543243820040
985.55023,1543243820040
985.54724,1543243820040
985.53064,1543243820040
985.5665,1543243820085
985.60114,1543243820096
985.6724,1543243820131
985.58527,1543243820209
985.56647,1543243820209
985.51117,1543243820234
985.49615,1543243820269
985.25287,1543243820306
985.3274,1543243820337
985.3668,1543243820373
984.97424,1543243820408
984.77454,1543243820443
984.6247,1543243820475
984.48804,1543243820510
984.2196,1543243820551
983.91034,1543243820580
984.2177,1543243820613
984.4574,1543243820650
984.53314,1543243820730
984.22797,1543243820730
983.11993,1543243820751
983.83496,1543243820786
984.165,1543243820821
984.3433,1543243820857
984.47266,1543243820888
984.4901,1543243820925
984.48895,1543243820957
984.5635,1543243820995
984.7749,1543243821070
985.03076,1543243821070
984.9223,1543243821095
984.587,1543243821133
984.53625,1543243821165
984.3819,1543243821201
984.18567,1543243821234
984.18134,1543243821273
984.2397,1543243821304
984.1456,1543243821342
984.40515,1543243821371
984.4424,1543243821406
984.425,1543243821441
984.53754,1543243821477
984.56805,1543243821509
984.4067,1543243821543
984.40845,1543243821578
984.4243,1543243821616
984.4152,1543243821659
984.1719,1543243821681
984.0429,1543243821717
984.1811,1543243821753
984.4076,1543243821785
984.45374,1543243821819
984.1996,1543243821856
984.35236,1543243821891
984.5333,1543243821922
984.1383,1543243821957
984.2887,1543243822052
984.2975,1543243822052
984.0963,1543243822062
983.9536,1543243822139
980.3778,1543243822139
982.2634,1543243822191
983.9001,1543243822198
983.9345,1543243822232
984.0431,1543243822269
984.2413,1543243822304
984.4003,1543243822336
984.2345,1543243822370
982.65393,1543243822404
983.7145,1543243822440
984.011,1543243822476
984.27734,1543243822511
984.5596,1543243822543
984.5775,1543243822578
984.5678,1543243822612
984.54156,1543243822646
984.55133,1543243822680
984.5776,1543243822715
984.56805,1543243822751
984.59534,1543243822784
984.2332,1543243822821
984.115,1543243822853
984.50366,1543243822888
984.69977,1543243822964
984.35913,1543243822964
984.5483,1543243822990
984.3785,1543243823057
984.2676,1543243823060
984.627,1543243823148
984.78265,1543243823149
984.73334,1543243823170
984.7382,1543243823197
984.7921,1543243823232
982.593,1543243823267
983.6531,1543243823303
984.73193,1543243823341
984.5752,1543243823371
984.7577,1543243823409
984.8961,1543243823439
984.8962,1543243823473
984.8698,1543243823516
984.8972,1543243823542
984.93054,1543243823580
984.92285,1543243823611
984.89606,1543243823646
984.92334,1543243823680
984.9479,1543243823719
984.95325,1543243823752
984.94434,1543243823840
984.9401,1543243823840
984.9481,1543243823859
984.58105,1543243823886
984.7534,1543243823924
983.9481,1543243823955
984.4115,1543243823992
984.9401,1543243824027
984.9401,1543243824063
984.60205,1543243824143
983.67664,1543243824143
984.01013,1543243824162
984.8113,1543243824256
983.8031,1543243824256
984.3659,1543243824267
984.9795,1543243824309
984.9969,1543243824338
984.48175,1543243824368
982.746,1543243824403
983.3353,1543243824437
984.58875,1543243825016
984.20593,1543243825017
984.60736,1543243825017
985.0236,1543243825017
984.97235,1543243825017
985.0015,1543243825017
984.969,1543243825017
985.0211,1543243825017
985.0582,1543243825017
985.0582,1543243825017
985.04016,1543243825017
985.032,1543243825017
985.0503,1543243825018
985.0946,1543243825018
985.07465,1543243825018
984.7334,1543243825018
984.8926,1543243825029
984.9959,1543243825058
984.9614,1543243825092
984.9867,1543243825129
984.97107,1543243825161
984.49365,1543243825196
984.743,1543243825230
984.95325,1543243825266
984.4934,1543243825300
984.73456,1543243825333
984.9491,1543243825368
985.0614,1543243825402
985.1648,1543243825437
985.1985,1543243825471
985.19354,1543243825505
985.18945,1543243825539
985.11676,1543243825575
985.0845,1543243825609
985.0665,1543243825670
985.07623,1543243825680
985.0664,1543243825712
985.0763,1543243825842
983.98376,1543243825842
984.3922,1543243825843
984.941,1543243825850
984.95325,1543243825885
983.84875,1543243825919
984.02527,1543243825954
984.7609,1543243825988
984.9865,1543243826025
984.40015,1543243826057
984.8722,1543243826091
985.2469,1543243826126
985.36194,1543243826162
985.54944,1543243826194
985.7429,1543243826230
985.0458,1543243826264
985.6471,1543243826301
986.13464,1543243826339
985.05615,1543243826368
985.29224,1543243826402
985.30835,1543243826439
984.72107,1543243826470
984.3372,1543243826506
984.0689,1543243826539
983.9821,1543243826586
983.6913,1543243826608
983.9525,1543243826644
983.8141,1543243826677
983.71045,1543243826713
984.0239,1543243826764
984.3163,1543243826783
984.4873,1543243826872
984.56995,1543243826872
984.37726,1543243826884
984.6743,1543243826956
984.99274,1543243826956
984.8959,1543243827002
984.9563,1543243827021
984.9613,1543243827069
984.7811,1543243827093
984.64795,1543243827128
983.8424,1543243827162
984.1505,1543243827199
984.56836,1543243827229
983.7297,1543243827263
984.1041,1543243827298
984.2296,1543243827335
984.2814,1543243827366
984.42566,1543243827401
984.5265,1543243827435
984.59375,1543243827473
984.61206,1543243827504
984.78455,1543243827545
984.89734,1543243827572
984.93195,1543243827607
984.8137,1543243827642
984.9457,1543243827676
985.0861,1543243827718
985.29407,1543243827845
985.29474,1543243827845
985.2469,1543243827845
985.5513,1543243827850
985.7367,1543243827956
985.97516,1543243827957
986.0818,1543243827957
986.1718,1543243828106
985.9876,1543243828106
986.1104,1543243828106
986.177,1543243828106
985.8815,1543243828132
985.59753,1543243828158
985.7944,1543243828193
985.9292,1543243828227
985.4501,1543243828262
985.45447,1543243828296
985.6552,1543243828331
985.6564,1543243828365
985.60205,1543243828402
985.5658,1543243828434
985.5388,1543243828469
985.53064,1543243828505
984.846,1543243828538
985.1999,1543243828572
985.5044,1543243828606
985.2709,1543243828641
985.3793,1543243828676
985.4331,1543243828710
985.43005,1543243828745
985.46545,1543243828779
985.3956,1543243828856
985.5509,1543243828856
985.5471,1543243828929
985.69244,1543243828929
985.5455,1543243829021
985.5739,1543243829021
985.95593,1543243829021
986.1497,1543243829063
986.17365,1543243829089
986.2006,1543243829123
986.08044,1543243829161
985.9428,1543243829192
985.8405,1543243829227
985.24335,1543243829261
985.1987,1543243829296
985.1383,1543243829331
984.8522,1543243829365
984.6754,1543243829400
984.28674,1543243829436
984.3095,1543243829468
984.2885,1543243829504
983.547,1543243829537
983.6851,1543243829649
983.9901,1543243829650
983.83624,1543243829650
983.931,1543243829685
984.00836,1543243829712
984.07776,1543243829749
984.194,1543243829781
984.2315,1543243829948
984.3152,1543243829948
984.36273,1543243829948
984.2924,1543243829948
984.3646,1543243829958
984.1736,1543243830034
984.311,1543243830034
984.4546,1543243830057
984.4278,1543243830088
984.4152,1543243830121
984.03326,1543243830157
984.19775,1543243830195
984.3296,1543243830228
984.32526,1543243830265
984.353,1543243830296
984.23456,1543243830336
984.2232,1543243830434
984.3794,1543243830434
984.44147,1543243830434
984.4842,1543243830471
984.15576,1543243830501
984.45074,1543243830536
984.6467,1543243830571
984.51074,1543243830609
984.44147,1543243830640
984.67535,1543243830674
984.72864,1543243830709
984.7039,1543243830746
984.7218,1543243830841
984.7029,1543243830841
983.84436,1543243830846
984.2998,1543243831016
984.7737,1543243831017
984.729,1543243831017
984.7399,1543243831017
984.7564,1543243831026
984.79004,1543243831053
984.863,1543243831087
984.5908,1543243831123
984.823,1543243831156
984.79834,1543243831191
984.82996,1543243831226
984.7167,1543243831259
984.8094,1543243831294
984.90564,1543243831328
984.94086,1543243831371
984.97125,1543243831400
985.01636,1543243831431
984.82275,1543243831467
985.072,1543243831501
985.21075,1543243831535
985.19354,1543243831577
985.1714,1543243831604
985.12714,1543243831638
984.8997,1543243831675
