ts_start,ts_end,location
1544008556292,1544008562448,DINING_ROOM
1544008562477,1544008562686,KITCHEN
1544008556277,1544008562447,DINING_ROOM
1544008562481,1544008667000,KITCHEN
1544008755216,1544008765948,MEDICINE_AREA
1544008765965,1544008775198,HALL
1544008775223,1544009182827,MEDICINE_AREA
1544009182852,1544009183816,HALL
1544009183833,1544009184280,KITCHEN
1544009178027,1544009182797,MEDICINE_AREA
1544009182855,1544009183805,HALL
1544009183834,1544009184298,KITCHEN
1544009178028,1544009182815,MEDICINE_AREA
1544009182852,1544009183816,HALL
1544009183861,1544009184307,KITCHEN
1544009178057,1544009182826,MEDICINE_AREA
1544009182854,1544009183805,HALL
1544009183834,1544009184308,KITCHEN
1544009178057,1544009182827,MEDICINE_AREA
1544009182854,1544009183805,HALL
1544009183833,1544009184692,KITCHEN
1544009184712,1544009189581,DINING_ROOM
1544009189606,1544009184692,KITCHEN
1544009184735,1544009189580,DINING_ROOM
1544009189608,1544009184692,KITCHEN
1544009184751,1544009189581,DINING_ROOM
1544009189654,1544009184692,KITCHEN
1544009184735,1544009189580,DINING_ROOM
1544009189611,1544009184678,KITCHEN
1544009184712,1544009189570,DINING_ROOM
1544009189606,1544009193164,KITCHEN
1544009193188,1544009194742,HALL
1544009194763,1544009196867,MEDICINE_AREA
1544009190588,1544009193164,KITCHEN
1544009193194,1544009194733,HALL
1544009194763,1544009196869,MEDICINE_AREA
1544009190556,1544009193163,KITCHEN
1544009193195,1544009194734,HALL
1544009194763,1544009196877,MEDICINE_AREA
1544009190571,1544009193153,KITCHEN
1544009193188,1544009194742,HALL
1544009194773,1544009196895,MEDICINE_AREA
1544009190588,1544009193163,KITCHEN
1544009193193,1544009194733,HALL
1544009194763,1544009200569,MEDICINE_AREA
1544009200598,1544009203251,LIVING_ROOM
1544009196911,1544009200563,MEDICINE_AREA
1544009200600,1544009203265,LIVING_ROOM
1544009196903,1544009200569,MEDICINE_AREA
1544009200600,1544009203265,LIVING_ROOM
1544009196902,1544009200568,MEDICINE_AREA
1544009200598,1544009203265,LIVING_ROOM
1544009196953,1544009200568,MEDICINE_AREA
1544009200600,1544009206839,LIVING_ROOM
1544009206850,1544009209906,OFFICE
1544009203283,1544009206839,LIVING_ROOM
1544009206866,1544009209906,OFFICE
1544009203295,1544009206830,LIVING_ROOM
1544009206851,1544009209906,OFFICE
1544009203330,1544009206830,LIVING_ROOM
1544009206851,1544009209908,OFFICE
1544009203329,1544009206830,LIVING_ROOM
1544009206850,1544009211743,OFFICE
1544009211746,1544009212934,LIVING_ROOM
1544009212950,1544009216169,MEDICINE_AREA
1544009209933,1544009211726,OFFICE
1544009211762,1544009212934,LIVING_ROOM
1544009212964,1544009216180,MEDICINE_AREA
1544009209930,1544009211743,OFFICE
1544009211765,1544009212922,LIVING_ROOM
1544009212950,1544009216180,MEDICINE_AREA
1544009209930,1544009211708,OFFICE
1544009211757,1544009212924,LIVING_ROOM
1544009212954,1544009216181,MEDICINE_AREA
1544009209931,1544009211709,OFFICE
1544009211746,1544009212925,LIVING_ROOM
1544009212982,1544009217510,MEDICINE_AREA
1544009217512,1544009219792,HALL
1544009219820,1544009220830,KITCHEN
1544009220867,1544009221888,HALL
1544009221897,1544009217510,MEDICINE_AREA
1544009217542,1544009219792,HALL
1544009219821,1544009220830,KITCHEN
1544009220867,1544009221835,HALL
1544009221908,1544009217485,MEDICINE_AREA
1544009217541,1544009219792,HALL
1544009219820,1544009220830,KITCHEN
1544009220867,1544009221864,HALL
1544009221897,1544009217485,MEDICINE_AREA
1544009217542,1544009219792,HALL
1544009219820,1544009220828,KITCHEN
1544009220867,1544009221864,HALL
1544009221908,1544009217485,MEDICINE_AREA
1544009217512,1544009219788,HALL
1544009219823,1544009220821,KITCHEN
1544009220867,1544009221888,HALL
1544009221926,1544009233475,MEDICINE_AREA
1544009233502,1544009235365,HALL
1544009229138,1544009233465,MEDICINE_AREA
1544009233502,1544009235368,HALL
1544009229149,1544009233473,MEDICINE_AREA
1544009233502,1544009235369,HALL
1544009229151,1544009233475,MEDICINE_AREA
1544009233532,1544009235369,HALL
1544009229150,1544009233474,MEDICINE_AREA
1544009233503,1544009235369,HALL
1544009235396,1544009237956,MEDICINE_AREA
1544009237973,1544009241704,LIVING_ROOM
1544009235399,1544009237956,MEDICINE_AREA
1544009237979,1544009241731,LIVING_ROOM
1544009235396,1544009237946,MEDICINE_AREA
1544009237973,1544009241731,LIVING_ROOM
1544009235397,1544009237950,MEDICINE_AREA
1544009237973,1544009241732,LIVING_ROOM
1544009235398,1544009237929,MEDICINE_AREA
1544009237973,1544009249640,LIVING_ROOM
1544009249658,1544009254623,OFFICE
1544009248280,1544009249624,LIVING_ROOM
1544009249658,1544009254641,OFFICE
1544009248276,1544009249640,LIVING_ROOM
1544009249678,1544009254641,OFFICE
1544009248275,1544009249638,LIVING_ROOM
1544009249678,1544009254641,OFFICE
1544009248276,1544009249640,LIVING_ROOM
1544009249678,1544009422000,OFFICE
1544009422010,1544009422388,LIVING_ROOM
1544009416182,1544009422000,OFFICE
1544009422033,1544009422399,LIVING_ROOM
1544009416179,1544009421980,OFFICE
1544009422010,1544009422400,LIVING_ROOM
1544009416180,1544009421982,OFFICE
1544009422012,1544009422400,LIVING_ROOM
1544009416180,1544009421980,OFFICE
1544009422012,1544009423758,LIVING_ROOM
1544009423785,1544009428684,MEDICINE_AREA
1544009422418,1544009423757,LIVING_ROOM
1544009423790,1544009428702,MEDICINE_AREA
1544009422424,1544009423756,LIVING_ROOM
1544009423785,1544009428703,MEDICINE_AREA
1544009422425,1544009423758,LIVING_ROOM
1544009423786,1544009428703,MEDICINE_AREA
1544009422424,1544009423756,LIVING_ROOM
1544009423785,1544009457621,MEDICINE_AREA
